i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,337075,6395770,33343,26288936,241609470,830971
2,6329868,4749220,40934,27892986,227866821,821036
3,642158,6491258,39990,27426770,228098371,834569
4,642958,8457005,42034,25807915,245568708,858108
5,714510,9764629,41631,26482491,229882147,834409
6,337605,7409546,39775,27872970,231914245,842631
7,335903,6767502,41036,26727230,233056765,848706
8,332414,7248913,41286,26552407,232807289,840104
9,358449,10862969,41703,25626904,236496242,846293
10,335073,10084849,40418,28023743,236183223,878971
11,1199504,5567184,46579,29631927,231989968,827615
12,337488,9619209,41891,25753006,230050052,833859
13,360894,6072774,41868,26502803,237827481,1412946
14,370515,6459186,41518,25594611,242909144,820756
15,328465,4597965,40102,27928477,232605495,825046
16,335503,6717995,40112,27634112,231735214,838713
17,369303,11216087,43639,25729746,231256499,842470
18,333118,6832982,43528,26553115,240385609,846388
19,337961,8467526,39917,27930788,227508928,823803
20,338982,7645258,41683,26784216,233467828,819435
21,374277,7067386,40577,26496953,230690512,850883
22,332612,9859809,42421,25671309,255757163,1432577
23,380463,9049283,40054,28191337,234775882,845121
24,336891,9960998,39930,29881725,229211506,832498
25,362281,7040943,42546,25748063,233107765,840547
26,344007,7716248,41336,26554398,237031803,862756
27,336340,6092447,42720,25560518,244048670,822666
28,331908,4837200,40205,28148461,231907271,852237
