i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,163040,3641535,15364,13672313,147241890,485189
2,792000,4360329,15871,14032437,138842394,491400
3,348845,4397017,15737,14157021,139536378,487030
4,194948,4386466,16477,12446427,147041529,499393
5,202726,4370281,16211,12173826,140973204,497920
6,200303,4375746,17400,11946146,140737623,496631
7,197454,5459076,18474,10617572,163098165,715963
8,229332,6114345,18686,10904310,137872040,504445
9,196160,4998259,28229,10572557,140275642,500839
10,192778,4355533,17507,10607347,143480536,510791
11,188727,4384796,31917,13066975,139923617,495976
12,192857,4395650,16336,12938668,140926050,488649
13,187046,4368072,16768,12880358,140505363,509158
14,189204,4349054,17083,13230683,141873730,501667
15,189139,4433165,16891,13113325,142723368,493432
16,192475,4366049,16363,12835421,142296426,490558
17,199930,4386393,16269,12622698,142197938,495574
18,204426,4369318,16085,12465344,143095732,480851
19,196914,4381833,16054,12212662,143876326,536653
20,197396,5416092,17567,11046943,142389018,483042
21,195763,4131875,17004,10974505,140718305,497328
22,195347,4646523,17048,10955327,141707559,494905
23,189399,4333381,16056,10988565,142283258,481416
24,194845,4374613,15940,14443903,139654980,484993
25,190069,4362928,16963,14402011,140299506,488958
26,202770,4070796,16427,14342979,140685286,494530
27,193022,4400011,16086,14271131,140220665,495871
28,191319,4340936,16865,14301602,141714287,484597
29,196349,4453211,16938,13910444,144249933,501203
30,190446,4242006,16079,12326007,141291151,489150
31,194112,4364893,16085,12009873,141117717,502200
32,187789,4369992,16830,11817472,141429509,506087
33,196079,4643093,18086,10660994,141696546,514408
34,192368,5149965,17134,10610911,140612174,1106188
35,212156,4365923,27577,10572487,141099151,477591
