i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,111192,1469557,16537,8537431,114089357,477177
2,670956,1428704,15420,8993650,117475724,409647
3,256455,1400040,14241,10087063,113436424,394162
4,149426,1658332,14519,7910634,115514585,397468
5,144509,1532572,14135,7945161,114463508,408312
6,144012,3154103,15192,7929464,133279216,409528
7,142579,1592346,13833,8939726,115926368,393901
8,145644,1453713,14521,8660816,114326761,391310
9,149125,1771389,14610,7583365,115122483,394589
10,147387,1619020,11818,7566553,113293748,400965
11,157515,2205828,14836,7572321,120859456,413209
12,143638,1446925,14186,8502243,119120955,398127
13,176132,1655516,13415,9948351,116162378,402138
14,140954,1464686,12827,10042135,113156951,389872
15,140342,1557977,13005,7938512,114539172,911656
16,184741,1515353,14614,7925444,128182998,409071
17,142417,1776656,14676,8631088,116777888,392512
18,143400,2016230,14210,8944976,118307803,399202
19,149736,2634466,14143,8767472,114008685,388613
20,149549,2611467,13708,7553324,115023398,395697
21,175933,2306966,13568,7554312,112952297,415006
22,144361,2788347,15691,7572968,123047851,400753
23,140039,1589339,12932,8561916,118640695,400030
24,146425,2137229,13603,9882873,114610980,406620
25,150810,2497632,14495,7872300,116431705,389265
26,151323,1980023,13634,7886644,116231162,405114
27,148374,2914847,15744,7941500,125441134,408136
28,142965,1635928,18770,8761304,119812197,417507
29,145796,1573247,14298,8960176,117962209,389478
30,142622,2433239,13846,8733714,113913822,396139
31,147897,1767460,13543,7512125,114126665,408124
32,155114,2989010,13678,7577192,113450601,397805
33,146046,2253731,15854,7558491,121852053,410162
34,143085,2174188,14449,8640574,118466958,405053
35,152418,2757779,12880,9958689,114206102,388103
36,155888,1425784,14149,8269100,115211435,407835
37,146862,2244546,13628,7935337,114975046,408798
38,144092,3074906,15867,7899941,128662766,397931
39,141724,1437652,15260,8830615,116504118,392680
40,139569,1421752,14229,8740466,116489447,412074
41,142360,2807655,14505,8848587,114093784,400327
42,150674,2587714,11619,7557041,113678940,1018607
43,187351,3163115,15515,7569605,124542039,396134
44,152641,2527334,15382,8409590,120560172,397421
45,150843,1936431,14460,8780726,117596143,394801
46,154088,2768429,14530,9967184,114013302,404938
47,139503,1455049,13286,7883194,115386657,391747
48,141659,1421708,13638,7926510,114773437,397553
49,142976,3298196,15990,7863608,128117049,408016
50,145172,2351031,14654,8892644,115810645,403200
51,152698,1476497,14920,8656785,116443029,405920
52,141194,1515751,13989,7560965,114022098,408940
53,145737,1722799,14055,7567497,116202543,414767
54,152064,3901203,16676,7603886,123950114,404652
55,146962,2583093,15879,8456532,119145068,411081
56,143944,1588214,14258,9945749,116771861,406092
57,144128,1461627,14563,10005254,113353051,391323
58,148636,1578784,14661,10224993,115154142,409055
59,144249,1446980,13852,7893091,114057621,393701
60,143269,2160632,15737,7879413,121560940,391209
61,145435,1514522,14924,8922905,127857508,393488
62,145492,1797911,14370,8766574,114037959,396531
63,147144,3122372,14081,7548840,114120841,406029
64,150387,1477743,14141,7593202,113743713,397205
65,159883,3041511,13753,7553823,116231607,414967
66,147756,1906011,13664,8599769,119368723,396890
67,147751,1425871,14291,9903600,115689925,399672
68,148818,1798318,13474,10472474,115772021,403304
69,145909,2315626,13470,7906344,114413781,965821
70,189790,2144544,14825,7926635,125629438,402558
71,147182,2418665,14915,8780883,120750532,411406
72,144128,1632800,15420,8866243,118304515,394330
73,144354,1501606,15522,8763900,112737000,400560
74,145666,1457326,14614,7535877,114089647,400924
75,143645,1444958,14312,7580406,112976290,395883
76,142939,2200808,15973,7551267,129925712,412050
77,154495,2881399,14675,8620758,114323004,391584
78,146053,2013076,14360,9925730,114117912,403484
79,146871,1801219,13660,7884957,114889328,391910
80,144181,2340187,14439,7898867,114327262,399565
81,144973,2179364,16063,7886634,123396050,399702
82,151444,1735784,14613,8807350,120296711,411866
83,147535,1440546,14493,8879092,117891359,403186
84,147695,1734307,14489,8814996,113915660,397248
85,142724,1481350,14315,7732587,113718164,390899
86,173700,1510768,14498,7586204,113696918,404305
87,141501,2218360,15711,7728575,120590610,402819
88,144642,1458651,14160,8626240,117843762,409428
89,145633,1471137,13857,9942161,116553083,395121
90,152484,2631565,14050,7931330,114830318,393693
91,153649,3191822,11487,7884378,114115545,399496
92,155390,3833811,16359,7929867,123696925,398603
93,164055,1605323,14586,8844095,131024309,406955
94,145034,1630730,13682,8698002,114734379,399284
95,161254,1561359,14638,7671786,115904879,395565
96,144566,1437616,14306,7537136,113529187,1013302
97,181145,1486035,15392,7535628,114752841,403839
98,152340,1501710,14240,8455019,119905490,416198
99,145519,1505962,15138,9471711,117502016,395564
100,149542,2693205,13682,9999643,113094263,393728
