i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,392936510,139258148,1363361724,678773727,5442439988,196201659
2,4597472,7324519,62313,48418197,212845847,802280
3,597730,4434198,41159,28107829,212939100,775503
4,331551,4459852,39381,25897448,218119638,823916
5,331699,4675826,41415,29138386,215389730,784183
6,607215,6383488,39392,24124651,212950276,771764
7,309820,6309614,38834,25086674,214222023,785396
8,304871,6098895,38237,23944086,213503346,740756
9,309921,5852982,40962,24946488,211984426,777835
10,311536,5745730,40702,23981245,213758243,804351
11,1119310,5375855,40483,27251169,208469255,1298015
12,327262,4537366,39383,23922640,205886463,760925
13,304201,4553769,37742,25515966,203854830,773803
14,308210,4556742,38567,27012858,202553349,772753
15,311628,4699033,37590,25605907,205066520,763765
16,311844,4558221,36493,26876041,208260576,750688
17,308248,4572701,37513,25854882,213837852,767372
