i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,101078,1237048,12642,6245944,109580799,373426
2,124328,1181349,10899,7223604,114547170,364169
3,320744,2083515,10623,6569127,106168479,369547
4,133349,2502481,11778,6560735,105525336,363395
5,124959,1176888,11577,7475640,112447947,373748
6,127327,1196591,11948,6227183,106558911,358670
7,129461,1406618,10384,6242875,104447171,362789
8,125308,2719676,12894,6195388,117092011,376185
9,128481,2110795,11603,8603565,104799553,371885
10,131967,2176800,11558,6558605,106992522,365405
11,134697,3324285,12764,6538169,124264985,379630
12,134055,2435613,13939,7245657,105335261,362823
13,124337,1199792,11376,6226140,105249973,453089
14,122144,1149467,10991,6189808,104315728,364983
15,124724,1226590,12789,7174029,106749721,366989
16,124450,1402724,13585,6593635,106326126,377262
17,125501,2411575,11973,6556924,106099795,363564
18,136129,1410000,11423,7314862,120216252,362411
19,124409,1185265,11661,7407719,104765173,358010
20,125070,1148808,10344,6201557,104576111,373785
21,126281,1928864,12947,6173269,109733592,360801
22,126188,1144650,11917,7475523,108058068,355538
23,126277,1156900,10734,6525690,105120544,372796
24,125650,1183544,11325,6542231,108361838,360788
25,130210,1359921,12737,7239157,113663765,361285
26,125277,1415712,11926,6208621,105799567,351817
27,126483,1289786,9746,6172584,103680444,368883
