i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,278705,3904911,36532,22393599,193214357,774115
2,2614741,3735380,34980,23599832,190368545,853838
3,2441205,3761396,36197,22226941,193668337,859985
4,284298,3747936,34827,21398378,196005128,869988
5,279838,4417819,36639,22360883,205846941,794869
6,312963,4572926,36555,21220718,205518167,780696
7,287414,4803840,36175,22339010,195759634,774248
8,282470,3746131,26849,21850968,194908678,859383
9,283959,3752887,35596,20894821,193850127,819190
10,289575,3749572,35950,22053319,193059337,854250
11,282481,4392126,37207,21077890,205734041,771161
12,287439,4673981,35765,22311151,194173462,808651
13,276205,4611472,36914,21265881,203018196,857941
14,282976,3769775,35248,23299124,190751961,778912
15,278694,4449080,43131,20463391,194852885,849776
16,281388,4373267,34837,21020793,195071247,1347352
17,324412,3890424,36534,22229238,207091633,774151
18,288943,4445970,36654,21227414,198185691,852394
19,282055,4541209,36345,22276747,200398756,863843
