i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,138200,3591482,13133,11960387,144387036,446633
2,964422,3046824,14965,10335812,147156835,446760
3,315498,2552088,14748,11106943,146667429,452959
4,178872,1946923,14468,12505633,146861633,455712
5,178948,2353496,15291,10267223,148634540,451330
6,186898,2734278,15804,11102688,146315973,458532
7,185786,2367956,14674,12609988,146531128,455960
8,186547,2846787,15357,10282608,148404204,448235
9,188597,3144212,15538,11242173,147339781,441041
10,175790,3223122,14794,12147147,145263103,1054493
11,204046,2635630,17004,10175859,146652004,461193
12,186048,4053060,14702,12879639,145364159,454414
13,186534,1857644,14054,9765930,146767164,458078
14,180720,4798936,16345,10180142,145845223,453069
15,191860,3616063,14844,13441984,145200591,444796
16,201594,2510842,16227,9769310,147503789,453112
17,184250,4051330,15093,11965622,147498532,438324
18,199944,4010206,14109,10043077,148482550,467165
19,179393,3479304,36107,9773153,146747671,448625
20,188075,4047459,15357,12173758,145438754,466929
21,189118,4790646,16764,10214811,146798383,442472
22,196205,3658727,14926,13509474,145591013,465013
23,189305,4154764,14332,9801242,147912546,463384
24,179035,1887878,15251,12167112,147837158,437353
25,191683,1882802,15351,10096270,149162748,453530
