i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,101738,3965787,11219,7149984,118650744,407131
2,249612,2604781,11151,6494713,118070041,365880
3,139984,2663685,12537,8192516,119630616,362558
4,132306,2163935,10769,6861360,120760780,378065
5,148512,2375742,12135,6490673,119026085,364285
6,134947,2672385,10715,7936912,119245808,376335
7,140503,2694195,9754,6880761,120909432,378714
8,136898,2700707,10013,6531776,118773278,369516
9,141708,2670793,11964,8016516,119274633,359578
10,135883,2702276,10141,6857750,120055080,358772
11,137761,2697063,10461,6452065,118927340,369312
12,139149,2681633,11871,9980395,119286057,358050
13,157836,2563395,12640,6884991,121084402,371801
14,136525,2673061,10778,6458974,119106016,358447
15,138046,2696480,9819,9983542,117901196,374694
16,139606,2701314,10023,8154277,120015474,926646
17,163485,1215203,12760,6462568,118558627,373601
18,136066,1462411,11294,6905768,120492502,361422
19,130241,1233856,16834,8545373,117949085,361150
