i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,148476,2340156,13438,10789858,131535728,496241
2,817995,2023107,14440,10775847,130045260,506598
3,302581,2005863,15662,10896383,130349332,500398
4,175506,2004891,14745,11344066,131064942,496994
5,175792,1996703,15341,12154435,124689817,518519
6,174008,2071233,15489,12320076,131473417,497994
7,188333,1959645,21728,12193299,130688218,552705
8,172465,1972728,14852,12231844,124316809,494863
9,182085,1924673,15308,12258204,129876072,496464
10,176640,1954006,15750,12298406,123990004,494074
