i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,105650,1822451,10169,6046397,113791022,387278
2,312350,2087663,11950,6051803,110855293,347887
3,131100,2303576,11599,7272086,111697072,345410
4,128078,2331058,9779,5833346,109061438,342960
5,120231,2320777,13771,5634925,109881103,346200
6,120977,1838794,30320,7078321,110915597,347372
7,125973,2314748,11589,6023277,110136935,345918
8,125124,2331804,12028,6021646,110124944,348439
9,124550,2340037,12283,7157963,110044272,345192
10,124463,2004282,11646,5605139,108430719,363020
11,116369,1756979,13726,5604166,109404305,344943
12,115878,1237309,11483,8785894,109979034,358752
13,121636,2280511,12307,6037978,110602718,346112
14,123194,3019843,12867,6011830,109558827,344918
