i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,316694,5368568,41352,24166287,244172108,750749
2,3966877,6681254,40006,25224249,244427657,708709
3,4464101,6481221,40234,24523781,244937198,713301
4,299363,5321992,48174,25046526,243520900,758820
5,293923,4192439,38508,24180503,246147141,765238
6,295439,4813390,40340,25081752,249948046,716526
7,298684,8121116,40434,24358788,247227672,733091
8,292735,6487329,39655,26407871,244345293,779719
9,299307,5999252,39524,24361352,245281527,835370
10,320545,9327844,58407,26139416,246010268,788778
11,308249,7640866,39332,24136455,258179730,787076
12,293006,6648618,41107,25100174,243387786,729556
13,303247,6091370,39285,24194471,245404252,762746
14,293481,4813663,40684,24936542,244953846,741387
