i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,288227,6657116,26693,22378207,214368007,772231
2,3189430,4346494,35609,24483952,211806194,790133
3,810632,4702257,34908,24623359,211937062,840856
4,314129,4989552,35333,22330790,216585755,858863
5,280587,4574993,34866,23479179,216100647,1388297
6,307075,7171190,37438,21593720,213550262,834350
7,289283,9089192,37715,24096156,214371201,868625
8,284502,9169585,37680,21911597,214907440,795414
9,288627,5549376,36930,23064552,212980666,785641
10,281394,8145031,35010,24566108,214904542,759679
11,279622,8159389,35669,22316895,217780773,831326
12,290688,7198851,36037,23534392,217214907,1502281
13,324190,4468528,36806,21663968,212650054,855282
14,328080,9033667,36748,22789158,210934686,798167
15,292194,9408195,35739,21869225,215402104,766859
16,291315,9734283,37956,22929588,212313060,834854
17,282568,8242600,36383,24413155,210806882,879432
