i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,169446,2340130,28849,14648730,135839737,496730
2,788035,2888974,18326,13520733,134456141,513203
3,194540,4603681,17689,14987095,134389868,509418
4,200545,3908679,17340,13539200,134929886,509926
5,192699,4039218,17850,15095272,134478242,569099
6,193715,3470254,16878,13641733,135321368,505031
7,205728,2155814,17432,15157409,135697257,498797
8,194492,3806809,17802,13763268,136428686,516685
9,188087,2934882,17265,11627099,139893652,489809
10,204881,4597959,18139,11265066,139067081,504540
11,191854,3622659,27232,11611954,139266128,1119796
12,223970,3004360,28452,11206061,137853139,506495
13,193045,3348945,28324,11634183,137012098,509077
14,194102,4052768,28298,11273236,134570574,494056
15,221078,3608345,28696,11645180,139200911,505903
16,196551,3825819,17877,12643997,137515515,503990
17,192808,3129353,17126,13252493,138253384,513131
18,199240,4014117,17448,14530912,137270400,519384
19,197471,4435801,17658,13952776,141091843,510156
20,196620,4610274,17313,15111443,137003933,496339
21,188935,3190013,17289,13746462,137021416,498971
22,203800,4775094,18227,11676228,140743898,501533
23,199860,4691290,29740,11748067,139727161,491103
24,201661,5632777,18150,11706507,141079467,499879
25,197982,4602791,18221,12798512,138608290,509019
26,205587,3985747,17224,13764360,140621510,508834
27,187677,4446490,19213,15587630,137160580,507494
