i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,332891,6634858,30735,30239146,244851525,759059
2,5149004,6001395,43357,25872970,248423894,781394
3,6863946,6633489,40652,26614734,249985466,762856
4,386236,7447586,40364,28636831,247083441,775125
5,330694,9773119,43059,26511889,247094454,1372099
6,361570,6839279,43505,26637729,247095968,780634
7,329450,4797732,39966,29482851,249404214,750822
8,334427,8526342,41461,26922018,246494299,755161
9,324786,6732342,43182,25438913,245192903,758279
10,327000,8591970,39932,28671475,248684967,778264
11,332007,8328471,40191,28255525,246226603,771047
12,343816,9787220,42981,26567649,247209180,1376836
13,373740,9703364,43735,26345554,250260727,757454
