i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,352497,12612078,45090,34592991,277602416,899285
2,6972364,11302917,44321,31786007,278476851,896059
3,1160551,12030293,47360,31337717,277844509,886223
4,366620,11237803,46230,31854360,287452228,929761
5,367344,11996724,45974,35417060,278934103,878253
6,712818,10080701,46565,31913802,281690698,906871
7,378634,12560855,45236,31492633,281964325,905421
8,367713,8705603,44331,31968660,283641092,906400
9,369804,10043724,45824,32781751,282552377,880046
10,372017,5333221,45282,31895355,281694534,910858
11,387872,6697037,46562,31825294,284833841,877983
12,363792,5394121,43685,32087753,280722720,874663
13,371473,6574772,46032,32852071,279933208,877482
14,379133,5374652,45869,32125856,281630555,886284
15,391924,6791417,46662,31484613,281159780,895005
16,359118,5441896,45922,32035103,282931374,878332
17,371271,6634244,45420,32749598,284056790,894054
18,373567,5442116,44476,31965265,280150247,910153
19,397255,6932284,46495,31552646,280283481,887720
