i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,734063,2108135,16949,51622278,72624,492912
2,183704,1293774,15584,23977858,51082,463041
3,179193,1020287,11242,21185660,46715,445741
4,166876,2771737,13258,20799144,47580,463370
5,178205,1019158,11805,22207907,49906,464681
6,176842,1000768,11390,22118005,47969,444397
7,173329,1012128,10912,20189917,46893,449689
8,163379,3011622,14225,20520524,49558,477673
9,181905,1005628,12481,22456251,48760,469294
10,182114,1030866,11159,22777167,49842,449930
11,175712,1015732,10993,20467004,47686,450048
12,182562,1011710,12756,22018341,48439,487242
13,181757,1024741,11742,22156665,49277,474572
14,178174,1030813,11689,22256170,49566,451811
15,172335,1019324,12348,20139845,48397,460879
16,185705,999675,12781,23022857,49100,475305
17,183213,1015649,12226,22289832,50393,452502
18,183447,1038185,10237,22940297,51787,456499
19,176361,1024313,11015,20478021,46786,471314
20,182051,1015567,12511,22159966,47849,477811
21,184982,1029070,12152,22188966,49019,461752
22,173451,1038548,12195,20308372,45358,2464986
