i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2105225,1685593,32143,80771601,70186,686344
2,1037380,4943713,31165,76418898,57279,679542
3,265922,1633039,17345,82492033,52990,668132
4,261753,1632886,16847,80226648,53011,2934578
5,275613,1772657,18217,82293577,65565,665789
6,274549,4498269,18420,84503715,53309,662101
7,264795,1614546,17804,76411570,54709,676839
8,265156,1716274,17991,80168706,55001,679536
9,264460,3198718,17960,74237186,54146,680648
10,262989,1649211,18544,81768896,55554,673202
11,272883,1639330,18605,75042579,54481,677092
12,277310,3402588,17908,75600861,71832,675349
13,265266,4518630,17474,84583518,53534,669091
14,264626,1797194,18310,80138383,52957,2888795
15,272670,1789651,18709,82120760,66064,675411
16,264162,4547848,18338,77302636,52568,666811
17,267209,1648347,17741,76291499,59656,657300
18,264883,1714405,18052,79966033,55213,676497
19,264703,1598582,18695,76283928,56400,673358
20,264202,3164698,18163,86448738,52273,684904
21,266697,1683459,18255,80116702,53906,678216
22,272684,3303504,18066,75224546,52930,656858
23,263392,4376147,17828,85286732,54237,682076
24,262112,1655821,17590,80208789,54350,2838736
25,279340,1785525,18472,82153965,70282,671390
26,262627,4690023,21835,78131873,55055,665454
27,263328,1633381,17110,81555797,54628,671577
28,269448,1704471,18123,73981332,51930,658418
29,272522,1601730,18295,82321902,53352,661860
30,266181,2917297,17530,86735505,53298,668445
31,261440,1664449,18505,80219176,53569,681154
32,263926,3314717,18621,75086947,54935,679566
33,261991,4147667,17317,84894668,57490,679649
34,263531,1651727,17769,74016126,51952,674212
35,264709,3377551,16612,75010833,54977,667659
36,263841,1625475,18762,76152445,56279,671283
37,2140920,1620645,68223,80054427,95674,671568
