i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,157982,423637,6443,6843258,25938,352465
2,88955,406348,6280,8519057,25286,297196
3,175237,482490,6320,7063656,22269,326086
4,87627,441811,5753,9010221,20836,293125
5,76350,475843,5807,6706923,20510,299574
6,89522,424726,6078,8666754,21062,310591
7,77079,429695,5467,6503334,21079,295696
8,89015,423421,6049,8538952,19987,293477
9,80686,428997,5623,6454425,21102,296194
10,89941,417471,5450,8508662,21090,299230
11,78664,444243,5653,6508263,20598,317433
12,91150,419802,5526,8524964,20207,292473
13,78123,435873,6014,6513226,22004,298024
14,94622,418933,5611,8461082,20210,298205
15,78232,434756,5852,6522026,20328,289247
16,89863,423967,5840,8473601,20082,311283
17,77922,429433,5532,6495250,20252,291024
