i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,5566433,3104756,34663,100630243,78476,790357
2,595798,3376278,22330,98607357,60423,787643
3,297289,3331125,21487,92267775,59855,772042
4,297675,1861191,22433,93623989,59911,788266
5,307665,1860413,21068,93420433,57252,789330
6,299157,1869713,21489,93165213,61046,781713
7,297686,2019612,25083,93227174,60763,787972
8,305904,1877654,23125,93030735,60026,785249
9,305972,1907849,22219,93840057,63233,778412
10,297279,1878890,21057,93007006,63424,776529
11,310438,1944101,23876,97179678,80458,825777
12,308218,1901081,21839,93102502,61132,769007
13,333507,1910994,23381,94452799,63295,801841
14,304399,1892349,21660,98997312,61392,767563
15,298796,1938183,20840,99151958,60140,775276
16,296793,1905573,21906,94015955,61955,789644
17,298622,1939629,21028,99083071,61359,770345
18,304699,2096168,21250,93033193,61529,768323
