i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2956565,4334533,29758,60899834,60270,620163
2,451095,1389510,16373,58098151,55385,662718
3,224473,1411354,15937,59763433,54249,674805
4,223419,1402678,16652,56818853,56264,606695
5,223829,1414899,16414,58553441,54872,613845
6,224553,1366083,16661,56641994,55703,609689
7,243469,1445332,18103,61368164,78311,661263
8,223950,1404357,18971,56511867,56252,655540
9,227195,1436381,15532,58172578,57480,669737
10,223489,1407972,16367,56825569,53791,606652
11,223753,1446977,15812,59423478,58076,609335
12,223729,1475601,16857,56309289,54488,650413
13,243823,1453434,15883,58583181,59450,655475
14,224367,1432921,16306,56549657,56954,611166
15,225198,1416008,17921,56442902,53680,3178571
16,225355,1485163,16552,56453542,55704,610111
17,234155,1448800,19340,56698898,55368,674324
18,226231,3247169,17672,57350475,56793,630036
19,229665,1458413,24012,56971310,57100,607721
20,222398,3542426,16576,56443439,56133,605136
21,224011,1405055,17801,56856573,57421,610119
22,225025,3137986,15912,57296663,61095,597854
23,225670,1411422,17973,56193810,56792,615727
24,230082,1422072,17256,58029113,54863,609591
25,224607,1401473,15792,56862489,55081,640319
26,224691,1422522,15377,58985945,55238,621451
27,223717,1367606,19926,56208599,56113,622026
28,222506,1412487,15423,57838487,55254,607843
29,225843,1442825,16900,56419137,56615,609195
30,224985,1456314,16493,59536798,56037,607590
31,223889,1412412,15954,56274752,56400,601532
32,223967,1427561,15825,58136940,55671,607656
33,226961,1425464,15997,57018305,54474,643326
34,224607,1418079,14417,59033009,55906,609903
35,224242,1632320,18319,56194893,54332,607600
36,222594,1421958,18132,56557389,55439,2456098
37,229427,1442818,16869,56290644,55113,643903
38,224171,1410066,19199,56197680,53284,638344
39,224408,3917728,16696,56027855,56707,603984
40,223814,1416212,17160,56331070,54007,611789
41,227461,3136969,16091,57283846,54101,619829
42,230526,1410299,18774,56587554,57203,610729
43,223710,3385772,16526,56339839,56586,609390
44,224534,1379384,18707,56637901,55745,617012
45,224065,1412127,15516,58673424,59493,619596
46,223885,1502707,18981,56278408,55469,669287
47,230208,1441930,16945,61341645,58062,670645
48,223143,1405588,15814,57711224,55380,618986
49,234091,1436935,16113,58737027,57456,641274
50,225120,1408834,18079,56053529,55326,607445
51,232332,1433115,16635,57999125,57152,604649
52,230602,1393546,16163,56533953,57246,663985
53,226340,1456208,15910,59031530,55126,615482
54,224846,1414823,17770,55935376,59771,603485
55,223992,1444333,14587,58329733,55378,606941
56,226117,1398785,15924,56484448,56980,667170
57,224362,1430397,19145,56183812,54397,3133293
58,223419,1487050,17107,56442130,57103,609969
59,225153,1423224,20751,56521793,59370,685714
60,229160,3221439,16096,56950184,53883,599058
61,224476,1421475,22394,56069888,56817,618105
62,228271,3518662,15949,56159149,54655,660114
63,224452,1468819,19501,56622988,55795,660377
64,224155,3104279,16193,57224449,57476,631947
65,225452,1410745,17660,56127505,54396,678291
66,224900,1405300,18390,57940690,52605,606865
67,227415,1379102,17731,56392033,55735,634964
68,224066,1427059,15645,58689607,53601,655107
69,222870,1394064,17991,56668324,57416,634410
70,224364,1448570,15306,57991384,52750,665864
71,230526,1371419,16798,56449562,55802,667381
72,226779,1427623,15521,58753561,57712,652205
73,224511,1395567,18042,56015549,60608,599150
74,226644,1414270,17058,58169486,56667,611477
75,225046,1421876,17170,56407018,56976,608079
76,230787,1428219,15180,59159863,56078,642007
77,224125,1416398,17066,55972877,56885,659807
78,223615,1427415,18429,56592500,55471,2441234
79,232175,1440958,16714,56265993,56508,608850
80,230909,1540920,20098,56502508,56677,604649
81,233787,3899530,16797,56094107,54096,613999
82,223461,1473178,17247,56852552,54945,612281
83,226050,3146071,16316,57214225,54214,617446
84,224904,1382179,16671,56500056,54213,669090
85,225129,3347204,16143,56199646,54998,612851
86,224951,1396303,17865,56618203,55172,681255
87,223407,1417383,15454,58654022,55539,618832
88,231865,1393543,19552,56009091,54611,609653
89,226485,1433293,16248,57926036,54890,663276
90,224541,1393304,16489,56408458,55461,669317
91,225615,1428525,16001,58720218,57896,668729
92,224335,1385078,18506,55908445,54465,661038
93,225959,1435357,16629,58027901,56434,679103
94,225081,1410952,16720,56486742,60640,653727
95,225638,1417130,15506,59071228,61264,603651
96,223445,1425824,16753,55885123,53104,665756
97,241624,1509174,13954,58358596,56470,646511
98,232502,1409844,15988,56395987,57643,608731
99,233055,1406532,18120,56606381,54218,3179800
100,266581,1479123,16178,65811825,63050,619178
