i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2707438,1425351,28109,30581492,61433,532251
2,252006,1382521,14068,29731604,54796,523621
3,247025,1376625,14729,29476653,54551,1365712
4,251425,1409152,15295,28534494,52508,565845
5,215817,2349724,14925,29083298,55423,595987
6,259437,1379211,14196,29364693,53260,553710
7,257361,1374211,15376,29522130,55589,553104
8,250710,1389605,13398,29848365,54162,523411
9,250597,1393548,14193,30078084,53693,538724
10,250206,1376416,15206,28465163,54340,579699
11,240409,2284476,15515,29411364,54772,585329
12,249340,1450326,15280,30109621,55180,577743
13,252124,1384491,15753,29643809,53643,585364
14,256175,1391469,14982,30010340,52700,539175
15,251668,1386174,14392,29826251,54600,534781
16,246504,1397388,15777,28879990,53068,1381276
17,244141,1408368,15589,29129280,52764,574976
18,222080,2310404,13989,28510029,58826,580383
19,254453,1384325,14893,29294439,52335,568840
20,250178,1391955,15002,29697396,53189,552657
21,248635,1456184,14031,30394329,53959,539929
22,253658,1372579,13792,30159667,54330,537128
23,246833,1401478,15691,29418901,52200,579185
24,236465,2280292,14022,29097707,52677,576913
25,251632,1379213,13981,29540503,55003,576790
26,249297,1398228,14624,29665701,52290,552622
27,253394,1391120,16083,30038596,51595,550861
28,255024,1407389,14939,29747613,53820,524288
29,253447,1382365,15076,29404822,53634,1371773
30,249007,1389980,15030,28581766,55432,573871
31,220829,2337525,15392,28399372,56898,613188
32,250328,1372782,15144,29397514,52231,546857
33,251986,1403911,15438,29706987,53420,564685
