i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,292947,760912,9947,13952934,35410,592964
2,137234,747628,8400,15236642,29260,456565
3,135369,723930,8196,13957797,26520,433397
4,134712,718294,8151,13747521,26205,422969
5,261311,706790,7604,13742040,26056,430247
6,378646,1827936,8014,14007365,28153,406176
7,264023,725092,8408,13628193,27589,417205
8,150937,757369,8833,13854262,27389,418195
9,136636,732143,8022,13618167,27324,416692
10,136643,730617,7773,13649641,26624,416891
11,136815,727609,8525,13775781,30477,421436
12,146744,742221,8260,13690990,27528,1547766
13,138148,746990,8308,13552082,30142,410869
14,136353,748409,7806,13617948,28770,397597
15,136928,737320,7910,13608650,27113,409954
16,136510,740943,7722,13604301,28528,398410
17,137110,742738,7819,13638224,27045,415131
18,137442,736818,7970,13620240,27343,404359
19,127725,1796499,7791,13605770,31305,406754
20,139091,755670,8430,13522767,28542,404537
21,138451,755313,8622,13570756,27750,412433
22,138283,746254,7820,13600275,28171,400807
23,137446,750387,7885,13633135,29455,424068
24,139282,744891,8095,13632253,28227,401288
25,139429,745097,9492,13614168,28028,1494243
26,137628,758011,8054,13554070,28763,396010
27,137467,754061,8930,13575017,28793,414082
28,136460,757930,8132,13754752,28335,419631
29,136787,738794,8073,13609885,26965,419702
30,138808,741235,8832,13635767,28415,422326
31,137038,745925,8585,13551381,28057,431437
32,129301,1818074,8727,13828567,31077,404806
33,140636,764310,8710,13565335,28739,420699
34,138878,748651,8175,13568645,29718,404757
35,138064,768351,8053,13594772,33534,420690
36,141839,748066,8839,13616375,28373,406419
37,143297,755049,9119,13613167,30302,439126
38,139486,755364,9399,13673759,28536,1495112
39,139402,766182,9234,13519822,30612,406497
40,139008,764416,8854,13614251,28798,398637
41,138503,761476,9330,13625357,30476,414755
42,137599,757133,8426,13649794,27628,400366
43,137814,834559,8812,13692918,28771,412829
44,139464,741352,9077,13600363,27655,411939
45,128551,1821680,9193,13587215,30264,413426
46,141718,755421,8114,13524975,29345,410736
47,139628,755791,8199,13563241,29365,429398
