i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,1658187,1114395,16305,29830636,70395,540003
2,194496,2168403,12427,25857515,51560,481590
3,209853,1193262,13021,25595451,51755,547344
4,214207,1210502,14202,25947929,50568,555721
5,205497,2070432,17524,25459368,48511,466965
6,216362,1204235,13915,25756911,51125,545888
7,222082,1213690,12766,25501145,50702,1379502
8,224540,1241825,14055,25651515,48980,495730
9,223754,1216201,12519,26254491,53466,525760
10,226016,1230433,12630,26937598,50977,500212
11,220018,1234838,12083,26011657,50018,517843
12,223197,1240058,14451,25591136,51317,535001
13,235005,1234855,13921,26515546,52173,486665
14,220049,1236535,12193,25524843,52168,533082
15,224079,1246180,12937,25485146,52096,523635
16,227806,1232902,13504,26724449,49606,479065
17,223995,1261535,13155,25938302,51040,520417
18,223247,1232147,14271,26263308,48831,547031
19,231913,1232670,13049,26640843,52451,497540
20,224214,1254288,12729,26131056,50444,522986
21,224854,1242641,14655,25737458,47912,536462
