i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2523425,1967878,19587,92944582,52845,2369854
2,1831438,1979655,35445,90305748,59746,817657
3,1836866,3407905,30989,90155497,57256,803022
4,2122563,1962191,32801,90879648,57482,800645
5,2420731,1928686,37359,89682920,56789,2372839
6,319971,1982891,17951,89317402,51365,808152
7,323206,1942977,18277,90326199,48164,817226
8,327402,1963105,18148,90668359,49961,803725
9,316861,2023684,17876,89227696,49525,816118
10,316934,3277431,17873,92517873,51378,816812
11,319624,1956848,17979,90397132,50640,815231
12,329384,1977654,18150,90377646,49002,797887
13,324605,1942032,20773,88560502,48668,801208
14,326129,3521692,17435,89375783,49332,789718
15,318215,1954287,19984,90288153,50354,824961
16,318586,1946402,22117,88869461,51844,2339004
17,317863,2007776,16988,89013859,51742,795458
18,327927,1900887,19374,90315401,49346,810434
19,317817,1971044,16427,90377161,53543,809353
20,317291,2086592,17999,89076751,51177,810813
21,324310,3317311,18074,93100675,50582,821379
22,326485,1965477,17543,90787280,53010,796112
23,318969,1976942,16653,91237300,51502,797543
24,318987,1939667,17804,89059815,50930,807336
25,323967,3487146,18038,89595563,50501,798107
26,317735,1956357,17021,90921397,49466,799554
27,317631,1952216,22977,89132245,51363,2471278
28,317036,1985968,17936,89010161,51947,801214
