i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,163302,459918,6235,6552141,33488,356364
2,100726,433005,6864,8739787,30450,367102
3,79445,439907,7121,6641395,37151,322279
4,88157,456884,5664,9371888,24087,304196
5,77168,435578,5626,6668109,23913,293948
6,87886,431682,5941,8687451,27531,296317
7,78743,442060,5631,6337128,23318,288093
8,76762,428371,5744,6623332,24144,2596273
9,77585,445872,5907,6532224,24036,297168
10,77668,429149,5586,6402421,23664,312414
11,79997,2725151,5418,6314734,24090,293664
12,77703,435302,6125,6581297,21666,319326
13,91173,408959,6385,8791305,23367,294597
14,78321,448449,5327,6369270,22341,311449
15,92447,455245,6234,8792995,21545,295188
16,82626,446777,5456,6616131,23428,293482
17,89736,420957,6057,8699341,22618,296673
18,79286,435387,5481,6526512,23331,295137
19,90973,418650,5435,8684081,22744,302565
20,78972,449034,5341,6622929,22591,300145
21,91880,429991,5636,8617041,19701,305064
22,78501,439214,5137,6570413,21054,289128
23,90092,429502,5820,8636449,22531,310753
24,79082,438216,5982,6614701,21445,290125
25,89493,433426,5591,8638276,21208,307411
26,77731,434621,5585,6569339,20252,294435
27,90919,426037,5922,8609148,21551,309378
28,78194,440162,5788,6599803,21838,291153
29,88876,425724,5330,8645333,21516,304896
30,77858,435333,5091,6597481,21125,297135
31,89440,426928,5576,8620223,21159,304351
32,78465,436984,5592,6581371,20779,292966
33,88941,417061,5341,8676686,19246,303741
34,79827,436836,5682,6590150,20050,297302
35,88885,422454,5569,8613177,21283,304438
36,78159,435056,5257,6407864,22320,288881
37,94148,423255,5769,8860663,21259,294811
38,78251,433561,5880,6560851,21390,293593
39,92970,430214,5645,8624014,19973,294574
40,78596,428831,5399,6339190,19012,297252
41,77610,421792,5453,6630909,24012,312860
42,78285,2668996,5656,6498738,22986,294497
43,77227,438028,5237,6341868,22819,299713
44,79447,2695156,5494,6375497,22096,295065
45,78832,434268,5634,6723403,23768,315163
46,90311,436564,7646,8778375,21798,292402
47,78253,439765,5403,6430924,22062,313130
48,90490,420549,6440,8612852,21121,295941
49,78837,442075,5118,6563894,21108,316253
50,88652,420528,6147,8660136,20246,292661
51,78010,434348,5697,6599858,21822,315486
52,89380,412996,5444,8640812,24256,298698
53,78282,448253,9045,6632799,20040,291007
54,89215,422902,5439,8656812,22010,297661
55,82414,442072,5370,6599687,22139,295666
56,90161,425108,5623,8616659,23107,298286
57,82271,441609,5584,6593351,20261,293568
58,88530,419148,5332,8620171,22015,293914
59,84051,444977,5843,6580376,22803,293798
60,89563,417563,5717,8588979,21653,295775
61,82878,438805,6677,6579416,21413,296702
62,88936,418609,5466,8654507,21357,290558
63,82652,434732,5604,6570605,18928,296699
64,89256,416967,5378,8650936,18665,296248
65,78680,435392,7806,6459389,21545,303350
66,87705,419476,5532,8736260,21018,292021
67,82216,444191,5770,6583282,21625,287525
68,87687,415970,5680,8598264,20362,295173
69,78057,445323,5619,6394882,21705,301695
70,87629,413652,5038,8842084,20675,290041
71,82272,437115,5803,6552569,22175,290276
