i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,203065,1127158,13064,24637794,32890,1679621
2,1542391,1099721,15547,23557812,47010,465493
3,186922,1055807,11251,23359000,32501,467434
4,192260,1089231,11851,23133754,33567,469598
5,190039,1083785,11427,23730954,32991,464206
6,191478,1112304,11040,23543318,33219,462358
7,530734,1106533,10896,23026016,35067,473863
8,191967,1114535,11730,23414207,34716,460723
9,192938,1116143,11793,23090286,34517,459412
10,194945,1116529,11440,23385190,34393,475808
11,196327,1134353,10685,23034817,35728,470693
12,197757,1131894,11120,22863348,35673,477533
13,199172,1144088,11356,23625702,36768,498594
14,197802,1115431,11497,23342155,37051,485978
15,198956,1129791,11518,22790905,41059,467631
16,198199,1127118,11596,22976589,37816,492238
17,200903,1141694,11728,23620119,36665,484436
18,200114,1142131,10881,22899378,36240,481381
19,206100,1143036,11972,22738369,36271,469517
20,200411,1126983,12171,22909081,36417,488265
21,201313,1136874,11467,22913204,37210,487294
22,203276,1165986,11937,23000699,37506,471072
23,227553,1151562,13943,23122444,40469,507606
24,208957,1154895,12149,23183721,37209,483717
25,203492,1149824,12257,22735764,37651,502383
26,210326,1146480,11977,23267529,38627,465142
27,202998,1290507,11069,23104481,38929,494223
28,204847,1189142,12175,23003969,39477,484343
29,206899,1156679,11705,23072421,38131,478573
30,207209,1213887,12025,23038803,37306,472541
31,207262,1158917,12296,23255825,36903,500112
32,212461,1162649,13260,22890723,37273,499886
33,210268,1167399,12439,22533950,36812,503751
34,216265,1158255,11962,22938211,37917,475290
35,214667,1156070,12089,23009603,37616,504375
36,210855,1154713,13008,23197256,38382,495275
37,207766,1174391,11345,23538548,37382,477737
38,216133,1157535,12619,23189909,37343,484256
39,208548,1154384,12032,22567804,36093,499966
40,213527,1163160,11890,23195410,35820,504380
41,210144,1142406,11279,23098580,39132,488759
42,214976,1187953,12009,23217158,38994,494860
43,212126,1166885,12326,23106245,37540,501576
44,215307,1153891,12284,22809045,35826,480010
45,217124,1163939,12735,22927594,38701,469323
46,217294,1157079,12521,23136298,37070,482667
47,212762,1170858,12163,23319363,38274,501673
48,176386,2156683,11649,22138954,39874,506398
49,188965,2156132,12086,22462028,37533,517101
50,183355,2066331,12221,22361707,40044,502688
51,189585,2032871,11471,21818946,37503,480906
52,189558,2025683,12326,22265395,38417,1398330
53,191664,1110705,11808,22601788,37855,1425953
54,188686,1118404,11876,21797793,37063,1383098
55,200760,1114227,12030,22964320,36909,474057
56,194765,1136552,10714,23215002,36091,465222
57,197320,1136616,11519,23317081,37740,464805
58,197255,1136042,10851,22908257,36796,463293
59,197405,1137966,11607,23146151,36612,467448
60,197948,1132714,12022,22893718,35772,461498
61,198507,1162288,12213,23426760,37844,479026
62,214768,1138849,15273,27447014,36598,520511
63,199387,1141891,11739,23702186,38764,478011
64,199634,1136000,11768,22653734,37581,470387
65,199327,1146151,11935,22889119,37775,475530
66,199012,1141955,11706,23379836,37191,478275
67,206006,1288667,12190,23293441,38290,473744
68,205249,1144572,12708,23036799,37034,469673
69,201490,1147097,11847,23119670,38251,487409
70,207354,1164141,12989,22927130,36392,476768
71,202706,1146397,13684,23281897,37094,487084
72,202870,1145186,11790,23301303,39207,478572
73,203813,1145303,11836,22863707,39364,485417
74,203225,1140548,11418,23093220,36450,496858
75,205768,1161535,12149,23130645,37249,475849
76,204134,1155386,11402,23048181,37994,474302
77,204438,1154606,12884,22928849,37810,498501
78,205666,1157906,12361,23113647,38767,492034
79,212317,1153844,12269,23268173,37474,481432
80,210024,1155285,11446,22915207,42462,475169
81,209461,1161161,12804,23597026,38406,490244
82,214203,1156927,11607,22954680,36468,494059
83,210020,1159465,11331,23188705,38785,481405
84,210400,1151263,11912,23084143,38836,495467
85,211207,1156189,12356,22969211,37890,499211
86,214792,1166656,12783,23580070,38041,487172
87,217948,1165501,13080,22724121,36989,473521
88,216316,1154255,13161,23058327,38433,485651
89,216463,1168305,11774,22906616,38787,499011
90,213477,1169713,11562,23212402,37916,479420
91,215727,1179878,11997,23297769,37768,485789
