i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,1239684,3813563,30653,71400282,54505,630332
2,510466,1579888,20238,69101746,45189,668472
3,760460,1617237,21587,69979203,69808,674288
4,254884,1669540,17713,67840949,48901,649259
5,1484032,1632645,34686,67676446,52259,2370393
6,507794,1735831,17306,66800147,44675,626992
7,255395,1611616,23754,67336593,48092,616868
8,256223,3570547,17727,67985959,45377,678386
9,329754,1587664,20647,78004699,51315,622734
10,257222,1619425,17515,69002687,44997,660218
11,259853,1609859,20143,66518540,45599,624026
12,255808,1622530,21400,66919490,43862,2992736
13,262122,1670317,18320,67358428,45670,605011
14,263523,1593396,21283,67529334,50079,663864
15,254071,3216915,19010,67431752,51563,619149
16,254763,1594980,19336,66735299,47983,635800
17,252728,1609774,17348,69250299,45921,599266
18,255784,1657094,18093,67389904,49302,619634
19,254175,1598455,18194,67455997,46433,2270662
20,254761,1652710,17400,66903086,45795,630903
21,267622,1589924,20693,66746411,46606,613672
22,265797,3472671,18974,67485980,47201,622812
23,257113,1609656,18868,67547253,46481,623493
24,254950,1622403,17806,68956088,49875,614225
25,261684,1576364,17358,66462562,47420,658675
26,259743,1610556,17179,69273815,46283,635919
27,255615,1638944,18083,67218137,51400,652549
28,262243,1599377,20856,67425550,48024,627252
29,262282,3163653,17211,66816294,46733,637215
30,255709,1587408,20678,67066228,46451,633097
31,254811,1619810,17200,69187415,46850,621619
32,254026,1587149,18481,67478098,46972,647843
33,254359,1697735,16501,69257765,44472,636417
34,255196,1618363,19682,66975338,45967,617502
35,255923,1607652,22094,66614616,46733,639363
36,255464,3450258,16986,67433301,45695,616579
37,255562,1604517,18933,67521476,46938,666412
