i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2821521,1777641,32391,75553011,54507,727830
2,811453,3591097,22415,73102005,69540,668165
3,1066109,1669379,29459,74291227,57820,659892
4,546076,1661677,15565,74282551,47854,669650
5,1317689,1649735,29047,74185554,53838,667981
6,809105,1617488,17906,74373974,72733,663350
7,273680,1657085,15733,72024473,46096,2554286
8,273874,1703637,16330,72258578,49237,694555
9,282978,3206647,16759,72083975,47787,676980
10,271691,1635310,14971,73785623,47972,674359
11,277249,1637205,17152,73571928,48798,678700
12,271485,1633860,14770,74011406,49179,676203
13,272256,1626107,17506,72285525,48836,2291371
14,274577,1661633,19188,71493956,47159,684974
15,270952,3366720,14763,72221372,48566,670042
16,280172,1746222,17706,74783037,47323,667494
17,272801,1619438,15020,75135449,49082,666179
18,270950,1625263,15216,74141388,45211,671955
19,272022,1634256,24968,71821260,46903,2720850
20,270909,1754107,15116,72085618,46248,692529
21,271496,3183290,16365,71811251,47057,669115
22,279612,1673709,15431,73871300,44930,660139
23,269888,1637183,16073,73633428,46026,690755
24,271304,1677356,15335,74023673,48304,672709
25,278922,1620794,17029,71945524,47796,2327508
26,271725,1696497,21152,71364663,49922,680019
27,269836,3464642,16924,71944480,46692,675884
28,271599,1651903,16255,73462318,49053,702102
29,271743,1621796,14811,73994722,47001,672843
30,272510,1708235,14553,73704950,52700,666024
