i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,155641,372058,4232,6393078,23663,320465
2,68740,375784,4535,5262734,20849,321283
3,67077,365097,4413,5711381,27106,277689
4,70184,2736185,4175,5328326,33993,319889
5,69056,359663,4349,5220930,21502,288948
6,162101,362718,4205,7971196,20092,294088
7,69484,361889,4136,5198555,20325,292338
8,69280,366980,3722,5567121,21985,286689
9,68211,2588065,4211,5151829,19697,282028
10,69092,368280,3963,5232414,20310,280949
11,87829,364175,4134,7744883,19347,289516
12,68917,354340,3912,5216465,19862,290008
13,70825,365042,3871,5518878,20341,286508
14,69225,2555525,3877,5152454,20611,281804
15,68952,370447,4253,5224222,18854,280695
16,87175,357609,4425,7684250,19351,285080
17,68675,352794,4224,5205253,19747,299544
18,68969,358090,3788,5465774,20501,277591
19,70001,2526921,4343,5154046,20635,279955
20,70570,376385,4537,5246576,19075,274890
21,88572,364720,4117,7655070,18530,284532
22,68678,353837,3643,5202339,19471,296469
23,74325,356639,3640,5443389,22355,276479
24,69889,2528347,3866,5175240,19862,277864
25,69438,364029,4202,5254345,19431,280848
26,86991,368563,4314,7673129,19427,285731
27,69450,358223,3788,5206569,19345,293862
28,70300,353521,3838,5443052,20418,287749
29,92032,380625,4205,7311418,20208,280255
30,68446,365854,4320,5251373,19899,278974
31,86065,357274,4063,7644101,19310,273805
32,69718,361751,4119,5203736,19872,278687
33,70586,364740,3722,5419793,21497,300228
34,89658,365235,3945,7295090,19365,286454
35,69117,362752,4075,5238877,23194,281638
36,85018,354255,4290,7623721,19840,274570
37,68316,366309,4170,5199785,19221,280734
38,69553,360848,3806,5412094,20133,278037
39,94507,371092,3727,7357746,20305,291920
40,68948,365396,3825,5250006,19545,300210
41,85037,376063,3884,7596526,19167,281634
42,68348,367557,4016,5198124,19847,278452
43,69113,366663,3489,5409810,20648,276719
44,91865,365738,4356,7303786,19813,279202
45,67394,373601,4170,5247769,19264,275928
46,89682,357580,3977,7574853,19142,274647
47,72122,360664,4083,5189324,18931,281032
48,69583,360388,3648,5431701,20988,281744
49,92019,356312,3871,7342085,19950,279095
50,69722,371069,4019,5241388,19372,279475
51,85384,362662,4293,7565991,19457,285542
52,67994,358769,3754,5201794,19129,290263
53,73671,353863,3817,5406156,20245,277287
54,91241,354855,3891,7336671,19771,282861
55,69219,367314,4409,5222587,19503,282445
56,84536,355780,4402,7564682,19295,280025
57,68726,392305,4152,5184045,19234,277890
58,70228,364274,3946,5418337,21921,297578
59,92520,358042,4147,7307539,20655,287991
60,67821,363691,4231,5232066,19257,283046
61,84850,354801,3933,7524853,19395,275955
62,68202,371395,3669,5194327,19410,279405
63,69526,374978,3797,5389715,20516,280793
64,89606,362699,4119,7284602,19230,277124
65,67498,371525,4034,5238905,19715,279880
