i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,206692,630514,8208,10101285,25785,403259
2,112543,2690817,8761,10587861,26927,397366
3,113993,612237,11400,12646000,26510,361986
4,116697,612501,8191,12180370,24187,340576
5,111843,685367,7877,12200767,24517,350206
6,111547,606148,8663,12022626,26263,357780
7,111628,598380,7523,12070958,23755,347503
8,103373,607215,8496,9813828,25766,359746
9,117016,572058,7564,11915398,24951,348317
10,113803,616594,7808,11793161,25756,354546
11,117446,617307,7585,11953729,25234,348519
12,112139,609910,7365,11966012,26136,349541
13,111830,606693,8731,11981191,24965,340337
14,102135,602864,7769,9836398,25545,2469122
15,102020,650737,7698,9846717,26969,340592
16,117159,581654,8211,11924484,25006,354699
17,113251,615540,8305,11767640,25768,357149
18,113005,610936,8598,11940412,25222,354916
19,111834,606567,8660,11948098,25208,352542
20,112377,600847,8590,11902888,24070,347244
21,102802,617776,7406,9831960,24636,371295
22,122744,577240,8167,11955799,25104,358237
23,114254,624055,8927,11921809,25635,355167
24,118416,616818,7274,11749390,24858,348841
25,113272,612830,7758,11915623,25212,349963
26,112506,609860,7628,11980771,25488,336901
27,102818,608867,7171,9786511,23713,2381563
28,103077,614408,7358,9832935,26238,347917
29,119179,589543,10288,11917578,25521,347164
30,114592,614394,8197,11900532,26087,352766
31,115189,611939,7845,11844839,26554,357352
32,112770,621953,7595,12066054,26011,355756
33,112396,601996,7764,11968873,26409,358740
34,102348,613703,7435,9753624,26737,358531
35,104808,2554385,7643,9829692,27672,355468
36,115149,603299,7878,11758426,24825,362603
37,115217,605196,8480,11879132,27238,358531
38,115058,607157,7939,11925607,25117,363567
39,113563,610110,8774,12268354,26169,346246
40,103791,656575,7938,9903307,26230,2469792
41,102733,603321,7267,9769719,27550,342826
42,118645,572747,7864,11849485,25604,349604
43,114373,599638,7591,11814783,26245,345808
44,115129,615073,7415,11928813,26228,353136
45,114861,600202,8089,11910781,27060,366134
46,112634,599729,8137,11856205,26989,358873
47,102933,598543,7622,10252678,25068,350107
48,105083,2717717,8283,9801730,27016,344554
49,164574,600471,10640,11999584,31838,477418
50,114731,736710,8326,11883836,26339,356063
51,119397,614255,7575,11974000,24720,342389
52,112634,612507,7697,11909755,25511,351963
53,112277,612850,7177,11851752,25174,342024
54,104232,606936,7102,9827233,27599,354774
55,118873,585950,7354,11920092,26161,350922
56,114726,624706,9106,11903348,25013,354428
57,115843,618018,7637,11779198,26475,352033
58,115512,619980,8039,11907885,26088,339843
59,112769,608696,7297,12064574,25962,350800
60,104459,601093,7751,9783033,25589,361125
61,105134,2626052,7833,9791471,25622,345732
62,117568,598905,8931,11779966,26947,348822
63,113728,644749,9069,11971736,26848,353677
64,114296,599694,8279,11879622,26617,350377
65,114042,600974,8772,11903222,24626,352516
66,118169,593692,7984,11937577,25930,351065
67,103110,609860,7626,9756454,25920,358257
68,119059,583117,8529,11812090,26656,348178
69,114718,606869,7440,11729428,26173,355484
70,115027,601476,7591,11927545,25827,355869
71,114222,605382,7735,12055899,25965,348537
72,113471,608846,8438,11904483,25147,347708
