i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,9674513,2210994,36728,108880435,64962,879983
2,1551247,2081292,35548,99980007,64896,827100
3,952732,2100171,25691,111119040,78593,847879
4,321893,2122666,21618,105103587,57977,849585
5,321514,2182911,22263,110159711,58229,2887305
6,319392,2343524,22590,110481010,58458,817248
7,330080,3649904,27204,109292119,75409,853615
8,320206,5580324,22505,104917477,56861,849096
9,337554,3430444,23026,96572186,59608,843903
10,319823,2081771,21243,105728313,58159,850388
11,320307,2022880,22291,105014218,55368,865417
12,321652,2093567,22778,97550244,57183,819891
13,324318,4524379,21647,109078653,56670,826697
14,318118,2080243,22351,105281060,57384,823469
15,319808,2080400,22028,105016426,57225,858297
16,319413,2326175,21483,104928002,57649,837489
17,322238,2166405,21655,97793067,59430,856257
18,337816,2150034,22511,108963513,74457,2942958
19,331731,2198265,23014,114277598,56915,851913
20,331943,3639803,23538,100799641,74027,862931
21,319775,5578436,22040,104921115,56334,855430
22,329194,3444017,23155,96533595,55302,853147
23,341739,2067504,23807,98531984,71878,834252
24,318283,5776364,23313,107421611,55416,817695
