i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,45559,232636,5585,2940454,28886,352048
2,47604,260100,4110,3270446,22796,236407
3,46331,257822,3998,3169552,22783,240149
4,46704,213240,4229,2936978,38787,264079
5,68782,199911,3942,5661364,31213,280212
6,47667,242681,4376,2916381,19325,241737
7,45494,218328,4525,3066710,20506,234004
8,46810,216947,3970,3102158,20559,234004
9,45566,204672,3899,2878406,17954,239264
10,56766,199656,4055,5463944,17830,258015
11,46339,223227,3742,2870934,17708,229933
12,45693,210380,4104,3162479,20521,245391
13,44776,206645,3693,2907967,20519,233039
14,44266,206012,3875,2876775,17708,292052
15,55695,204614,3500,5354112,16808,268906
16,44973,215864,3828,2834960,17205,233985
17,44682,208879,3836,2873639,18768,233034
18,44795,209056,3601,3117627,19852,232032
19,42989,201153,3631,2916992,17710,257057
20,43461,194304,3838,2875936,18749,239092
21,54916,195760,3647,5310645,18042,253070
22,45814,216545,4320,3012088,18199,245129
23,44534,206519,3786,3037435,19136,232789
24,43812,207110,3718,2846700,17648,258390
25,42654,199851,3795,2857620,18040,243691
26,54952,198707,3846,5305778,17881,253024
27,44853,216848,3813,2823469,17151,235033
28,44894,213268,5293,2971327,19528,238502
29,44227,208707,3520,3023724,19865,236479
30,43258,209689,3751,2859405,18636,239914
31,53547,196431,3885,5290419,17213,261079
32,44173,218934,3709,2857911,17011,232745
33,44908,207990,3861,3133299,19269,230932
34,44188,208666,3987,2902789,19093,231605
35,42924,209295,3798,3029721,18329,236271
36,43858,194644,3878,2848067,19464,2643540
