i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,332240,431487,5560,6956786,32831,305419
2,94374,448219,5556,9383525,27855,305248
3,91193,446226,5906,7674560,28001,333961
4,94133,476714,5283,9609509,26536,319084
5,81690,448807,5350,7160998,29554,310243
6,93690,443004,5466,9016001,24463,309853
7,81093,448211,4981,7061772,24933,313200
8,92837,433242,5213,9029053,26507,319524
9,81181,451404,5412,7047931,25101,318592
10,94049,435905,5218,9138577,29943,299051
11,94211,452884,5511,9096753,25257,304384
12,81338,443923,5125,6827457,25047,319560
13,93267,442036,5590,9204690,25169,313441
14,81615,444730,5527,7027511,24157,321706
15,93976,433120,5503,8960699,26314,318900
16,81322,454245,5202,7071591,23808,320731
17,94945,437912,5635,8979736,25573,310971
18,81346,453189,4998,7025531,23609,316623
19,94831,439289,5327,9006312,26041,301923
20,80892,459123,5107,7045466,24752,2496101
21,81667,461875,5427,7007654,25456,318749
22,93107,438583,4924,9068635,27623,314934
23,81714,447511,7289,6974765,24887,318190
24,94820,440960,5533,9061950,25212,311309
25,81478,454500,5239,7049053,25057,313534
26,93885,441882,5486,8977541,26430,301024
27,80946,453065,5422,7071365,24760,303925
28,93499,464744,6317,9081215,24362,300461
29,80966,449479,4995,6962824,23858,300665
30,83763,2671875,5635,6821016,26461,301153
