i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,978278,1297794,16352,32408426,56055,500644
2,788187,1241780,15227,29957008,64240,550652
3,220092,1250480,14960,30410314,39203,524773
4,216224,3102553,11645,29922141,40409,522500
5,216079,1246515,13124,30050169,39944,556774
6,223864,1250476,14108,31193804,42900,501807
7,226338,1271917,15318,30061891,42486,531567
8,228773,1275231,13093,31882579,40532,487512
9,226380,1268377,14307,29728256,41427,534734
10,225699,1274703,14681,29913962,39981,543959
11,217674,2486364,13906,30338693,40582,500147
12,217731,1254584,14040,30575726,38761,533933
13,223955,1257330,13359,31529671,40154,500568
14,228257,1265391,16204,29684922,40989,512282
15,228355,1277350,16773,31687180,40212,495000
16,221115,1270216,15736,30167904,39018,542141
17,220241,1255283,14130,30327242,42209,517344
18,218233,3135011,12130,29557458,41504,520796
19,224129,1250606,12710,29465688,42194,525592
20,221768,1260945,13503,31166626,41214,499394
21,218439,1272787,14420,29777056,43035,529643
22,224084,1268874,13005,32234201,41457,515868
23,219208,1261399,15050,29536652,39596,538533
24,218785,1259716,13237,30099584,42171,546866
25,218401,2482738,13590,29753279,39759,524454
26,225551,1241756,12733,30247145,39964,534068
27,241669,1253308,14024,31845654,39784,499247
28,217007,1319064,14122,29532019,41906,547376
29,230231,1263119,14104,31129036,40557,480326
30,224645,1278151,12991,29799352,41027,523602
31,219686,1267894,13928,29994015,43226,523909
32,220521,3150354,12316,29593278,56134,510848
33,218388,1252410,12380,29604298,41029,527232
34,227634,1256493,13142,31527963,41953,489454
35,228627,1263731,16500,30583342,39270,513577
36,226833,1274659,13175,32314571,39642,504467
37,222426,1261477,13351,29803161,41289,532544
38,220374,1262190,14306,29548579,41682,528018
39,221597,2556653,13627,29986057,42093,535628
40,220405,1250866,13043,30513475,40652,517458
41,224105,1257920,12967,31924102,41437,514329
42,224834,1260772,14360,29546567,41527,533469
43,223732,1267365,12466,31059515,42924,496395
44,220665,1269838,15285,30145894,40542,553079
45,220013,1258898,15180,29855260,41847,516957
46,222171,3151007,12760,29725038,42346,523848
47,223145,1253220,12910,29356702,40738,541901
48,224824,1265541,13732,31338564,41357,512923
49,224079,1281021,15625,30739574,41440,553869
50,225806,1259655,12875,32227619,39658,519544
51,219031,1268271,13590,29501545,42106,541358
