i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,187473,277008,5484,5176519,38458,411965
2,106794,320865,6066,6059373,34014,260083
3,62567,319282,4745,5191547,24709,282165
4,69462,311404,4968,5054761,23565,284834
5,78049,320988,4557,7016181,25890,255657
6,65910,301721,4375,4358949,22357,261280
7,62135,299566,4966,4456069,21032,265088
8,77681,295073,4716,6756542,20792,252538
9,60683,294102,4260,4104932,19765,260306
10,60744,305054,5011,4148570,19351,260314
11,61203,292166,4397,4423888,21499,2446362
12,60967,307681,4354,4083778,21423,256011
13,59872,301924,4662,4162926,19976,261243
14,62165,293338,4364,4399891,21021,261047
15,78576,304249,4974,6304042,20559,253993
16,61324,298498,4374,4145306,19074,257636
17,62295,287972,4699,4410548,19294,262363
18,77567,299539,4814,6288911,20319,252091
19,61043,298681,4488,4125997,19923,258816
20,64687,292885,4166,4140332,19034,259373
21,77648,291422,4259,6582784,19889,249738
22,60728,291008,4243,4111816,19127,259348
23,62020,294783,4446,4148912,24654,265886
24,65216,289686,4620,4344972,22525,2413718
25,64833,318523,4546,4084648,20903,253135
26,59985,296711,4826,4160589,20089,271843
27,60401,289361,4100,4340619,21840,273200
28,79625,292005,4423,6307219,20261,261117
29,60648,294232,4448,4155462,20396,267869
30,60793,293685,4256,4361790,19336,272579
31,77671,289359,4654,6318182,20555,260472
32,61414,299457,4382,4118558,19701,257899
33,60959,293219,4263,4143140,19717,254830
34,76441,297934,4549,6527884,19126,258236
35,62136,296750,4466,4097697,20172,258742
36,60602,301408,4565,4146101,19409,263818
37,60987,297097,4318,4331207,21884,264768
38,62376,2521699,4467,4091729,21562,254822
39,61517,309325,4517,4183016,19618,259043
40,59950,297565,4153,4333865,22729,255145
