i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,1435528,925129,13120,19731386,59769,495220
2,166193,933223,8338,22141842,40808,458811
3,161247,916147,9330,19109820,39636,461506
4,169620,913323,9732,21345379,42302,455744
5,164197,918126,8909,19150009,41846,457202
6,174112,929792,8998,20981196,42098,446145
7,163594,923238,7942,18933961,41219,452950
8,168983,919622,7833,20944285,42944,433096
9,168771,932389,9317,19161129,41055,453327
10,168368,931339,8613,21019729,43097,457189
11,162625,925912,7528,18838346,41320,442501
12,172988,926282,10557,21039825,42105,431813
13,169057,944534,9171,19268742,41701,457982
14,171089,938956,8913,20832811,44049,450086
15,163899,947796,8895,18966139,38876,448902
16,171488,1013574,8800,21194733,43080,434456
17,171100,940768,9123,19106611,42589,451176
18,170505,925775,8115,20840089,43911,450315
19,165013,944483,8171,18864461,42424,450306
20,173174,931991,9021,20858121,41333,442394
21,167462,936626,9008,19037688,44345,445753
22,170359,931326,9401,20998510,45707,434654
23,164319,938372,8703,18934562,42157,456313
24,170525,934056,9145,20848378,43906,439731
25,165066,940221,8813,19129706,41322,456228
26,169675,931794,8553,20896022,44722,457688
27,165351,935418,7873,19181592,40297,454220
28,172136,912786,8632,20843181,41540,445639
29,165424,945535,8825,19088225,47152,445669
30,169669,931282,8156,20814391,41805,445561
31,169722,934243,7921,18893043,41192,448562
32,171151,936351,8691,20944273,43090,450676
33,166725,1005051,9757,19244534,45619,465282
34,171242,930127,8712,20886070,42483,437134
35,170498,939860,8680,18964042,42319,449797
36,171163,913083,9131,20821730,43073,436983
37,167840,943451,8238,19119351,40526,451447
38,173813,936203,8378,20917718,45244,435817
