i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,408009910,1126034024,421801996,276055605,488380083,133365012
2,218426,445526,12948,27988324,53506,580260
3,120259,610175,12848,22794049,44542,377943
4,113662,615068,9734,12454196,41358,354973
5,101784,585924,7954,9935476,32265,327720
6,101635,2965017,7540,9980818,32286,352043
7,114528,569426,9368,12093425,32034,356931
8,112395,587569,7934,11789685,31265,344526
9,112723,587148,7681,12079484,32453,340179
10,101654,589755,7139,9887773,32166,331770
11,115134,554404,7326,12107477,31145,357813
12,113450,589377,12021,11838687,34905,363781
13,112583,582596,6987,11770670,33109,364182
14,110696,588724,7613,12018537,37415,339863
15,100623,592167,7080,9844011,37748,330449
16,121126,559851,8017,11955682,32791,345200
17,113354,587205,8322,11596679,34207,367445
18,111574,586460,7064,11929820,32628,347911
19,99701,575207,7001,9826427,32472,2504594
20,101713,590124,7640,9812850,37257,347448
21,115727,557563,7058,11862149,36126,342958
22,110811,588295,7570,11606406,33704,364843
23,111202,588863,7600,11941093,32255,355210
24,99881,577799,7202,9783090,33809,355998
25,102108,2691927,7476,9765598,34831,364762
26,114293,578482,8411,11856094,32673,370197
27,111929,584160,7033,11621374,34587,348280
28,111330,579816,6900,11939137,31957,358371
29,100343,575608,6924,9775411,32170,346686
30,117225,557690,8035,11900710,32957,363153
