i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,646723,804102,12372,18868303,42322,465709
2,150406,889360,8509,19643909,34749,431780
3,432317,2988456,10044,17923363,36606,444028
4,154261,852690,9528,18551218,34040,452122
5,158947,867969,9712,20015379,33750,420793
6,156922,877043,10957,18419751,34116,427247
7,158060,872499,10142,18254301,34239,2353899
8,155769,871841,9620,17880710,33942,438904
9,152526,883273,9718,17932191,33745,423333
10,163239,892165,9828,19803002,34487,439252
11,161324,890457,10018,17883599,34820,417892
12,157656,901710,8820,17852210,34521,2434816
13,155777,874236,10092,17568123,35033,442909
14,155321,892875,11724,17995614,34560,436378
15,163437,891999,9286,19730047,36488,436082
16,161689,916130,9403,17755840,34085,424349
17,173513,893080,9168,19962165,39249,425842
18,156168,910162,9823,17922389,34865,430730
19,155965,891843,9374,17857530,33121,430350
20,168613,890861,10434,19791374,36062,431000
21,157978,907392,9127,17937088,34650,435754
22,162466,899972,8980,19860325,35150,429329
23,157330,906409,11121,17659458,34637,428577
24,160329,895983,11126,18014002,34602,421331
25,165359,891033,9561,19663305,36383,427272
26,158915,877524,9498,17734833,34876,440482
27,164221,898951,9175,19851321,37373,426591
28,158168,902527,9236,17991736,35317,437440
29,157280,989676,8763,18027335,35203,435110
30,165576,886375,10032,19777623,36516,427814
31,158081,909953,9581,17920711,35008,443595
32,168993,902811,9741,19858347,34793,428904
33,156912,894027,11413,17618007,34412,419249
34,155684,882769,9626,17952481,35155,445658
35,167907,893547,10020,19623657,36481,413723
36,158973,894506,9276,17712035,34942,417588
37,163162,891113,8926,19820913,36400,430368
38,158717,910612,9064,17880880,36114,426791
39,156103,946670,8855,17797870,35546,426533
40,165606,894207,9876,20292142,36723,439909
41,159801,917640,8873,17965483,35439,435032
42,163838,949300,10126,19826901,35243,425898
43,157899,908205,10371,17637875,34757,434128
44,158396,890783,9346,17974395,35701,446146
45,168610,894256,9038,19631754,35848,428865
46,160315,918502,9417,17791903,37713,430517
47,162346,884475,10693,20058101,37906,419061
48,158620,904569,9726,17873918,35480,436730
49,158285,900350,10309,17834066,33715,422763
50,143709,2938890,11068,17776306,37322,441614
51,163416,907476,9023,17904509,35161,430741
52,162309,892093,9191,19830799,36046,430039
53,156108,884403,12182,17647433,34175,438393
54,155721,898723,10164,18026673,35060,438306
55,148068,2689661,9894,17907408,35788,431149
56,156890,891066,8574,17818966,34633,424290
57,165033,890355,10305,19818650,37331,429030
58,157191,922395,9866,17869421,35239,428905
59,156064,889181,9689,17831803,35739,429589
60,155516,2912367,10648,17730842,37290,424437
61,154645,899160,9210,17933367,35288,445558
62,168045,889424,9933,19856450,38028,418630
63,156984,898518,8909,17618479,34395,421804
64,156325,887943,11131,17964652,36829,438692
65,150864,2731473,9285,17901476,36046,424806
66,153753,890406,9691,17778014,33600,429751
67,166476,882402,10186,19813117,35076,424965
68,156197,902643,9352,17911230,34544,440513
69,160923,885882,9155,17819739,34994,428555
70,151725,2928261,9634,17645525,36588,415368
71,155120,877466,9637,17897006,35127,434813
