i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,2424012,4103978,34026,109541696,57870,824762
2,1831323,1941813,34273,101474591,55753,823498
3,2131780,1956231,32773,90041619,57296,820738
4,950766,1995211,23014,87878999,73951,815867
5,946026,3425640,23175,88926400,73645,840209
6,946734,2108416,22542,88947970,70755,808890
7,317957,1956452,17284,88972418,51460,820550
8,317032,1952551,17381,87805702,51252,808565
9,324763,3363315,18476,99932375,50701,828687
10,317472,1928324,18631,89230794,48317,836810
11,319805,1943213,18341,89675727,52595,813991
12,320846,1960653,18313,87941260,49532,818712
13,327845,3402691,20473,100477061,48719,816041
14,318680,1942495,18365,89461819,50846,829358
15,328877,1940205,17894,89029698,51091,816411
16,318526,1983018,17888,87508678,48207,822561
17,320165,3512154,18880,88855990,50673,830699
18,330604,1930132,20099,88651449,49776,809031
19,320676,1931284,17780,88824349,51180,821742
20,316927,1984933,18525,87734600,48893,827462
21,317365,3325087,17293,87655717,51014,830791
