i,sstep,lambdastep,gammastep,wstep,loss
1,570127,37574546,249724822,4366090,40271
2,382255,40692429,290941460,4361757,43489
3,400839,23252010,327473331,4973305,45628
4,415659,29199357,294382575,4941468,42092
5,384900,28144507,318721706,5334833,40919
6,392116,25482504,345747090,5424526,40562
7,419644,27963410,263461142,5024021,40290
8,378450,60839180,296444911,5368327,42674
9,384523,27706869,322788698,5083614,40582
10,392325,26227575,305898386,41083549,39522
11,393911,28826400,288719768,5168035,40770
12,390920,24923242,343008216,5378256,40840
13,421376,28053331,290289691,44071254,46656
14,391502,26267620,305829270,5309936,41873
15,377966,27353622,322395308,5180902,41845
16,473723,26388998,421579862344,1561517419,70006
17,485733,42295151,252760370,823935672,42627
18,422614,14656824531,264439351,1555997130,43247
19,378764,34981587,298542577,5372584,40388
20,390111,34141923,309978507,5096266,38806
21,385034,40462746,283885067,4944784,40821
22,417111,27059065,311125454,5450356,42592
23,383840,24465507,335748735,5407547,40350
24,389742,26991161,269106850,4898379,63577
25,403961,24349979,326825895,5355075,41319
26,377886,27801841,317835833,5129185,39458
27,395103,26289014,300631347,5362782,42513
28,399111,28706911,315812817,4966250,42683
29,376604,24725941,341245181,5481682,41472
30,385271,28239921,267203326,4914601,42829
31,400954,25317216,327075194,5236277,41278
32,374898,28217268,318566781,5076412,40043
33,388166,25923158,301291747,5271043,41156
34,446033,27135020,309014695,4971857,39080
35,370565,25635388,342034550,5500762,40386
36,380488,27254411,282170986,5431369,42404
37,386836,60874118,283434033,5330414,43291
38,384345,34754553,326043751,5272835,40876
39,382170,26099917,299437609,4852893,42589
40,389880,59377266,283697692,4932406,40857
41,386810,25499201,340489144,5275141,42375
42,378527,27743710,266998038,5017015,40323
43,415976,57672350,302771745,5439541,41931
44,377970,32034578,300226524,5298563,41385
45,382171,25134668,299822896,4956649,39777
46,458270,61190126,289482621,5068915,41967
47,391513,26025815,330617681,5431387,41743
48,390939,27224375,273210377,5078122,41745
49,419803,58696678,291281570,5392875,38523
50,386107,26218642,354733523,5087173,42924
51,375017,32483578,289661575,38204042,41039
52,420357,30217267,271602683,4980924,40677
53,382737,37615225,346114044,5363235,41807
54,404118,43753729,285856819,39359633,40117
55,419673,32029986,274211185,4843643,40312
56,373473,36620068,339384230,4960839,41821
57,386714,30896245,278951625,40341137,38711
58,387573,35942871,286691075,5276418,40618
59,382073,27744266,308821283,5486627,44135
60,380333,25364273,283314207,41840276,41453
61,397100,29113703,289825818,5233274,48218
62,375161,26315358,337208925,5162405,41024
63,378181,28560523,270912470,41937600,38813
64,398727,27050460,304066900,5237781,52206
65,376025,28308488,304735321,5254565,41777
66,433409,28513606,301114770,43864302,37810
67,431336,37384036,280223692,5265993,41822
68,372467,25102298,326038794,4923498,40573
69,430871,26965213,320718172,5189361,39022
70,384878,26797761,303449475,5247579,41800
71,380574,28432739,314145896,5112734,42903
72,382997,24946992,339977278,5386349,39777
73,453133,28887827,287492404,5354151,40585
74,386725,26163325,317147843,5445599,42695
75,375151,36586869,317373567,5500769,40134
76,484719,26575577,289807535,4942382,42338
77,412422,28685498,305957914,4891538,46427
78,372583,25477441,332761112,5450631,40358
79,446126,28090148,267857413,4899968,41685
80,387115,25943397,335099642,5403493,41272
81,377749,27194609,317539904,5542113,41881
82,437196,35089485,301987717,4974228,40444
83,391932,27928150,315635997,5047257,42048
84,376496,26239618,323398097,5349813,39998
85,459454,27572335,278331978,5008164,43676
86,373574,25926973,335056703,4838118,41869
87,375379,26954642,306886695,5009498,42018
88,441956,27421666,304688310,5294433,63603
89,460686,62326666,271041214,5110378,40071
90,379425,25061752,334195660,5544246,42389
91,392617,28104630,279906479,4930075,42588
92,377785,57996569,295695795,5224002,40932
93,376603,28450609,328821856,5005056,47968
94,394502,26026092,297812583,5356874,41037
95,378524,60664504,280194676,5053390,41359
96,378059,25321741,330110486,5291870,41520
97,393744,29326841,271758608,5037322,46447
98,368646,57596161,304347948,5275777,42545
99,382688,27015832,330521063,5170884,38812
100,393709,25244356,291269390,5223043,41053
