i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,50659,1909725,10212,5203355,34480739,391779
2,76183,1845028,8973,5774859,28088106,380227
3,46603,1844552,7602,4752527,27503229,387488
4,46407,2150851,8387,4720011,27219063,392208
5,47282,1816512,8171,4730982,26414159,382893
6,47789,2212564,8518,4768743,26507895,374227
7,47705,1793297,8254,4757681,26115311,388072
8,46113,2239294,8685,4745130,26243197,380691
9,47463,1841155,8727,4749823,25894954,382709
10,47568,1855426,8268,4758114,26024352,388390
11,79116,1837048,8468,5515858,25704421,398524
12,47601,1874846,8088,4808811,26069075,386361
13,80480,1880202,9008,5361062,25856943,395361
14,48240,1858443,8783,4754128,25582788,392110
15,81687,1874420,8687,5377354,26087555,381664
16,47307,1861603,9384,4723338,25702096,388984
17,83681,1900081,8828,5406786,26184913,384019
18,47466,1855021,8427,4743734,25594793,395415
19,79645,1877524,8434,5466523,25859988,393634
20,48431,1877337,7960,4756604,25310425,385204
21,78340,1865384,8914,5544989,25505556,394423
22,48665,1887678,8955,4766351,25059707,386009
23,47789,2219943,9778,4831303,25883243,384457
24,47541,1848684,8438,4755087,25430543,375454
25,47912,2284611,10061,4789447,25713179,378324
26,48076,1824369,8779,4816262,25389624,440182
27,48643,2288120,9370,4844601,25761589,384543
28,48114,1841953,8794,4754485,25190739,393767
29,48102,1861518,8100,4803294,25462316,390425
30,77121,1868953,8336,5322186,25135746,386755
31,48288,1866787,8489,4814030,25342332,389738
32,80031,1879544,9111,5404546,25463509,385120
33,47416,1875947,8776,4753511,25259027,413025
34,84794,1885197,8827,5407986,25801326,383438
35,48445,1875235,8752,4758913,25358928,391980
36,83763,1883255,9062,5393409,26028810,386109
37,48531,1887857,8461,4717389,25354878,390331
38,79313,1895733,9829,5489139,25783558,390015
39,48799,1884303,9737,4753772,25178652,385154
40,80511,1870645,9171,5547936,25342309,398779
41,47727,1888564,8979,4775586,24902080,396108
42,48354,2206825,9791,4918002,25939168,385456
43,48194,1868219,9652,4777995,25051960,389309
44,48679,2251256,9833,4822988,25611517,391893
