i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,384529,129542175,39847,34414908,2539491272,102727415
2,13959436,131671010,35130,79905694,3114545279,109977995
3,228986,131744251,34145,137135689,2661458604,99786873
4,238621,131015339,36237,144295476,2525412872,57939348
5,222656,131779729,36292,145325277,2536250345,99860204
6,231269,131552435,35156,139506225,2526643152,87379053
7,230253,131665658,35294,137744683,2627616014,79561365
8,217270,131980886,34449,144076136,2536690654,59596399
9,229988,131617045,38359,139869655,2520168724,93613112
10,228552,131329835,35747,144443396,2534316798,59963575
11,225424,132009549,35870,144502036,2597591290,59470236
12,230680,131534029,36193,144172109,2789691123,110256751
13,227606,131184150,35412,137178749,2524029037,84269930
14,217198,131759685,37080,143721936,2496900870,100165771
15,238401,131378108,36831,136376803,2524275028,95234155
16,227550,131109572,37386,121930334,2623843304,36815049
17,216575,130638500,35837,145876482,2542013023,60736513
18,425800,131333820,35750,115383954,2781966692,88699847
19,235017,131265049,35123,143151725,2518972568,80904401
20,218643,131923968,36488,143398471,2590910257,96571494
