i,sstep,lambdastep,gammastep,wstep,loss
1,1589435255,220440523,14755574010,14743635770,94929263
2,10460323284,14345406458,17217269267,15252800905,81566872
3,11053134704,12278114640,16762659863,14978847196,81691508
4,10835135602,9861172347,17135559385,15085797061,81062798
5,10986930131,10249911351,16839307195,15222690184,79812267
6,10610822170,9015551673,17126773707,15145124623,90757879
7,10993569681,11218859625,16870383020,14873325574,51504693
8,10726407324,9029549550,17119529814,15842089589,83878353
9,11178236707,11086680935,16831709620,13968151823,77443293
10,10962587594,9251321110,17110992100,14995124101,82642719
11,11210481547,11210467761,16727759278,16029972425,102286913
12,11029059512,8917394911,17141388267,15097105414,81099071
13,10968888365,10757306845,16718649001,15051329025,42587120
14,10766913213,8916108943,17101588796,14871945327,83391734
