i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,833285,131783141,46988,76861504,2894795921,95195597
2,2639291,131613979,45228,156464331,2563431222,34057135
3,450642,133416887,42362,158217896,2652708889,124244106
4,216274,133452399,44556,145557228,2536788660,30729745
5,225104,132710955,42556,153922512,2663125597,113424303
6,235705,132504484,41273,150230271,2683514911,106531151
7,246508,132085249,41132,149653503,2770877604,106298122
8,250517,132468230,44390,152894928,2554586612,129889330
9,423956,131636673,44631,88858678,2776430712,131441103
10,432908,133244644,43939,61806242,2992244797,35814340
11,242845,132707176,42766,150513390,2577916320,98508164
12,236644,132014953,43949,144557505,2680546447,101642458
13,244767,131956164,44842,158700756,2563279019,87106166
14,202880,133185922,42909,142920275,2557248695,123145809
15,218952,133266626,42191,141521716,2787382989,23747690
16,235448,132733787,42556,152864908,2624258730,44099144
17,236759,130374680,41961,145102868,2630790346,104358547
18,253878,130653048,44898,154275518,2539949850,58074670
19,250219,133511963,44111,153643836,2590537766,116510210
20,213937,133378425,44002,127303399,2554789309,116093402
21,225847,132641120,44191,130567110,2775847257,31846891
