i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,67553,3224314,12803,7150671,30160277,438531
2,124746,2522548,9552,6547274,26555494,431881
3,104277,2535278,9280,7400100,27197663,422100
4,98950,2509367,9328,7387647,26969843,408942
5,61056,2994411,9785,6462178,27101068,434949
6,60166,2550622,9218,6522816,26083524,426465
7,95960,2568453,10024,7231517,25284538,428810
8,105360,2518040,9223,7380996,27079393,435087
9,1054220,2502663,9005,6458577,26647007,423465
10,65614,3021415,10174,6514015,26560921,432603
11,61808,2502394,9612,6543700,25964634,428758
12,96400,2537705,9427,7279907,25492152,424317
13,108044,2512632,9196,7348409,26827315,414553
14,61867,2505418,8457,6547629,27505308,423541
15,61955,3053353,10153,6517894,26293468,429035
16,62136,2491960,9387,6590872,25648042,446814
17,98693,2518911,9442,7301902,25955574,434371
18,100302,2501618,9030,7341778,26533797,423678
19,61800,2510640,9436,6496679,27210599,425423
20,61825,3105285,9268,6506165,25924369,438020
21,62715,2526758,9578,6569547,25387522,436431
22,103700,2522891,9802,7320577,26054910,417777
23,99780,2520190,9543,7324667,26278158,411367
24,62090,2833538,9306,6508200,26693183,434153
25,61480,3150713,9854,6535827,25821365,429872
26,62517,2565649,8628,6593463,25107136,441180
27,106482,2534313,9540,7410411,26552797,430221
28,101050,2525387,8924,7344762,26468704,426503
29,62268,2898584,9486,6663199,26703110,436352
30,61122,2548567,10716,6494892,25768065,1040457
31,62840,2583858,9233,6558833,25172389,434639
32,112092,2543034,9576,7433596,26772575,412003
33,103138,2541232,10372,7497621,27016222,424529
34,63279,2981585,9716,6484383,26521991,427710
35,62580,2547234,9160,6543910,25879180,434462
36,95765,2531920,9020,7286139,25251318,432291
37,106213,2520801,10386,7374684,26800731,415436
38,66358,2520346,10085,6513353,27503144,417419
39,62992,3036823,10098,6530214,26341450,429593
40,63594,2476496,10119,6563508,25768787,431903
41,99865,2504014,10279,7297423,25495991,432607
42,103226,2520464,10071,7346630,26516094,424341
43,62047,2520270,10167,6496592,27207665,426394
44,63426,3099044,10305,6516262,25996172,435144
45,62791,2508992,9377,6668430,25621562,427541
46,101432,2534064,9306,7330034,25874265,437630
47,100727,2534750,8634,7333250,26301450,417061
48,61645,2534925,9398,6544002,27120842,420733
49,61962,3113852,9972,6524539,25829166,421914
50,64335,2551417,10609,6588592,25284518,427757
51,107643,2539561,9519,7410216,26407038,423450
