i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,178611,1423614,10030,50184356,29607744,385883
2,43422,1342394,6358,3556441,29473659,382454
3,38598,1317920,6525,3506289,28817563,373564
4,38719,1338703,6513,3772592,28480051,362875
5,38985,1304191,9634,3778174,28356245,366911
6,38777,1301912,6680,3778502,28255913,382591
7,38913,1318596,6856,3780712,28187009,366262
8,39805,1308244,6214,3775117,28157346,365597
9,40750,1312217,6490,3501702,27984770,374149
10,41313,1757054,6491,3493627,27512782,372699
11,39213,1291528,6291,3507194,27517467,389492
12,77364,1313940,7218,4310910,27587563,372490
13,40198,1321218,6127,3497660,28065827,381588
14,41247,1317991,6152,3793491,28210879,389652
15,39670,1317535,6373,3787978,27869737,369303
16,39390,1318066,6608,3794790,27968129,382445
17,39831,1329849,6411,3808205,27811679,373528
18,40331,1326048,6119,3803633,27915734,387971
19,40084,1362596,6626,3802003,27900446,372058
20,40680,1340052,5935,3821856,27837987,377856
21,38858,1358558,6591,3815105,27847363,367327
22,40557,1344078,7620,3875672,27346529,377055
23,77634,1317494,6750,4414752,27228745,373131
24,76559,1356707,6609,4563337,27303945,384658
25,41855,1339179,6480,3848433,27796189,367027
26,42090,1344159,6981,3808380,27970881,374640
27,40781,1334343,6844,3834643,28054563,381529
28,44981,1366302,6903,3828540,27710080,367924
29,39355,1345828,7003,3843099,27819737,368538
30,40771,1360731,6547,3836044,27880996,367903
31,40731,1358055,6392,3834926,27924072,381128
