i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,781049,134451988,42964,41923055,655270625,31494877
2,681143,133806672,38653,156101598,629134752,114821810
3,272841,133016055,39051,149500623,633149169,109373634
4,214560,133815951,40245,148642682,639701535,125945736
5,270867,133622653,39120,137607745,629753902,107163245
6,260491,133971309,37284,151776490,704615106,126093776
7,265221,133991595,38324,137633452,647257558,119342628
8,277069,134115674,38646,136193630,635256498,43893783
9,229984,133761936,38140,145496373,700371601,16678105
10,267648,133259282,41121,156391252,643803933,38784884
11,262948,134036789,38781,157262165,706340069,38484509
12,266027,133540335,38107,149464627,697591082,127150709
13,272631,134457396,41862,143915422,631975863,45942381
14,267836,133768276,39063,151876404,641248151,113390273
15,272556,133364732,39644,136705815,638958590,114124671
16,215004,133901134,39920,139248600,645624658,125215712
17,512990,133549467,39447,68224449,890317652,115291183
18,484955,134322944,38148,87319751,725134265,47114508
19,262615,133616537,38724,145333670,626437037,111480966
20,274353,134689892,38178,148981887,611828748,129793215
21,226740,133888616,38367,140181691,592438034,127073272
22,266068,133562783,38802,146192519,653985788,85761684
23,261680,134352885,40862,147944313,640354725,22201679
24,264927,133541871,39209,156918472,647478052,58703641
25,268135,134265834,38545,152585682,615799446,120906165
26,253595,134110751,39020,144322061,633699110,111849544
27,277913,133249272,41479,122259748,650210320,118084721
28,215312,134027163,38591,143412432,658024259,41880472
29,265015,133701201,38600,152432760,737543714,115778792
30,255459,133960933,39352,143170537,682483382,126642349
31,267659,133962052,39045,144632903,642717424,118563479
32,284334,134746826,39224,145413556,673768676,30091099
33,224557,134032504,38955,152549593,627838259,129872939
34,266214,133398579,40502,139825987,661677905,43439260
35,256951,133878323,38280,156887698,556789065,125885620
36,262922,133769709,39898,135214857,630041680,117474044
37,265267,134272669,38690,136440913,773391534,129674026
38,477622,134254536,41086,66233101,658756732,122804938
39,272530,133363924,39176,135416958,618850566,105053565
40,217474,134005834,38746,148259823,689781200,5698142
41,263262,133191107,39501,160011516,593632753,118550058
42,502284,134281166,38916,73988113,787316923,121160451
43,263255,133570015,39269,144734160,659586046,28914266
44,257575,134522622,40257,144360376,611264779,118824350
45,225725,134152177,38386,144709175,643711050,121259073
46,268635,133583196,39220,146749710,640430145,114895480
47,486878,133757045,43399,78947542,621252895,125768493
