i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,94602,1429011,15625,7879975,28239690,1274839
2,290208,1377670,12622,8507783,12268244,402164
3,91360,1971522,12814,7646808,12301439,382364
4,92243,1353268,12700,7416819,11834109,378764
5,93217,1867942,12822,7430387,11993434,388774
6,93185,1321097,12259,7725249,11734626,388963
7,92869,1749067,11920,7382776,11884510,382089
8,93367,1314813,11862,7386070,11674299,384794
9,137989,1764385,12660,8379745,10801311,391546
10,92158,1353332,12343,7491515,11657047,387787
11,134398,1370492,12226,8224918,11307332,377909
12,93025,1384808,12075,7361363,11653096,382984
13,139253,1378753,12415,8205780,11374387,376109
14,93261,1380455,12157,7377470,11678915,384489
15,136093,1413021,12161,8112137,11420865,372518
16,92091,1393373,12146,7365889,11690945,375332
17,136813,1412970,12316,8061460,11460879,385717
18,101754,1420041,14713,7521587,11758393,387995
19,137724,1437922,12687,7974221,11528274,378332
20,93270,1428433,13430,7351675,11764800,387714
21,137398,1438480,12741,7954812,11484511,377796
22,94680,1458595,12415,7360737,11828536,381559
23,139651,1452579,12769,7899983,11558161,376487
24,97334,1428409,12391,7392446,11756156,378020
25,135456,1433670,12736,7896954,11554723,380548
26,93042,1431847,12113,7375310,11759101,386018
27,135086,1441053,12628,7895250,11549417,376118
28,92567,1431594,12309,7380397,11730933,379350
29,135027,1434496,12378,7842656,11526594,387051
30,93310,1443177,12756,7375637,11815098,842966
31,94095,1438020,12000,7504839,11541082,370145
