i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,549162,5538877,48757,38778109,34099769,887486
2,3121326,5470075,45287,28185102,29408509,841816
3,734466,5499743,45822,28200763,28849469,841750
4,389531,5443706,43418,27805232,27750401,842472
5,387415,5410746,44499,29016289,28306202,831323
6,389467,6908982,45710,29065946,26607421,840119
7,357500,6796810,46415,30150947,26669903,832804
8,345746,5366462,43727,34752557,26120126,1955537
9,270850,5417391,44223,31838385,31209879,847173
10,393870,5392651,45625,29763441,29952157,845116
11,398282,5431701,46360,27749755,28766456,844859
12,382305,5416991,44649,27968239,28513465,835103
13,382766,5400250,43662,28142183,28287714,831631
14,388071,6733749,46552,28010380,26074887,826367
15,370148,6821341,45808,29197883,26436927,842249
16,364945,6638062,45415,32070968,26156941,832562
