i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1616334,6383345,52627,55211687,27361529,881578
2,11614953,5105874,45209,28406677,26319564,858519
3,372325,6232558,47988,29349569,26945268,863772
4,326583,5129466,45178,27817480,27771318,841987
5,393859,6336558,53349,30084562,26922089,844208
6,300169,5683296,44985,28052679,27898467,864101
7,388253,5339997,53006,29143846,26751580,1641467
8,284473,6078493,46848,28881440,27333898,849553
9,365404,5250916,50877,30095307,26575336,842585
10,358804,6111981,47646,28761772,27075765,835445
11,345192,5160178,46374,29301487,26457130,830093
12,366711,6249448,46930,29682296,27068414,849352
13,347760,5185777,45222,30239178,26336799,834799
14,372122,6310741,49379,28815347,26920154,843476
