i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1621583,6052855,47012,29273371,25259843,861818
2,2422915,4984994,43623,29148221,24031543,822025
3,370219,5949311,46440,27642428,24468491,805684
4,279923,5887303,45731,27471839,24760478,812505
5,342949,4977537,44149,29026764,23926329,794775
6,371715,5917771,45659,27605247,24439249,790771
7,276424,5883841,44163,27297844,24702369,808051
8,337645,5044036,45415,28755602,23960498,816031
9,364680,5964921,46201,27491574,24414437,795661
10,281683,5919286,45008,27291572,24842233,802966
11,345103,5018988,44464,28786005,23953277,796335
12,367277,5982036,47917,27430091,24430948,803965
13,278626,5908835,43004,27288603,24665431,804964
14,342222,5053326,44810,28776764,23968934,826986
15,371579,5973999,46179,27439266,24421359,802988
16,286406,5901125,43751,27345547,24705814,805561
17,340460,5006299,44868,28796174,23979940,792872
18,363240,5946910,52467,27475194,24421021,762413
19,278093,5984255,49790,27630348,25195246,817110
20,336959,5038223,45802,29495827,23983840,802058
21,365384,5966315,52052,27482621,24424117,779521
