i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1590607,4484167,47911,52629338,23030385,812650
2,4264891,4457689,42187,26218550,25719095,773948
3,794452,4427939,41012,25553212,24363096,781678
4,291463,4477818,39789,27499678,22948284,1819948
5,247676,4482435,40109,26940163,27321414,768692
6,301601,4493986,38852,25419861,25162537,757222
7,290517,5733981,39649,25984142,22964162,770530
8,247208,4449865,40856,27775747,27012326,782093
9,300234,4460976,42487,25255896,25411290,760630
10,296813,5695860,41563,25553560,23042068,766976
11,286755,4478895,39772,27465740,22881077,1755289
12,249231,4468950,39048,26594330,26746592,755033
13,297816,4481164,38700,25356617,25171964,705271
