i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,347917,989981,12762,58378323,9099804,366053
2,128792,950714,8982,6089695,8952564,331433
3,122997,918430,8325,5430346,8848867,335440
4,115307,918356,8611,5737349,8856998,335730
5,111692,905496,7914,5106031,8771762,323039
6,112382,903580,7832,5058004,8805750,322688
7,115293,893740,8439,5029026,8816643,1063256
8,62773,1665050,6270,4320185,8715466,313952
9,64103,1685276,6235,4334683,8751884,319597
10,62307,870468,5896,4321548,9589462,307393
11,62621,837632,6573,4324692,9629399,308214
12,62651,849975,5759,4316318,9599099,312930
13,65061,858411,6165,4356153,9590775,316957
14,62070,848538,5997,4321271,9873482,312359
15,64288,851499,7074,4352579,9606487,312037
16,62462,841892,6237,4346558,9615152,321065
17,62993,855338,6592,4344309,9625724,313122
18,62487,851678,5910,4327312,9584225,313727
19,62133,849205,7390,4359829,9591664,313817
20,61707,845376,6330,4361140,9559521,321480
21,62031,846484,11424,4367831,9581817,314868
22,62532,855910,6731,4342257,9558388,311048
23,67144,859165,6764,4366259,9578002,312319
24,62390,849342,5870,4363551,9514211,316458
25,62788,855781,6495,4551250,9575088,315259
26,63414,865741,5604,4356826,9532084,316225
27,62871,868991,6992,4375578,9514900,315312
28,62373,864716,6469,4354551,9512488,325067
29,61607,858557,7211,4372572,9560165,325290
30,63058,856880,5832,4364549,9476014,315155
31,62739,870708,6963,4370398,9561727,320539
32,63017,879229,6006,4378867,9497820,317163
33,62752,874626,6898,4389532,9528982,324046
34,63359,869573,6390,4369210,9494476,315793
35,62994,881865,7016,4396598,9506745,315205
36,63589,865931,6694,4379225,9468976,319934
37,63710,882110,7438,4398412,9478779,326887
38,63153,879360,6510,4382329,9451006,325356
39,62993,871602,6953,4388191,9486287,317816
