i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,60804,838173,9675,4600899,34475471,327689
2,162312,812523,8293,5456535,9460828,329731
3,89240,806794,7390,4840963,10031588,309421
4,60725,772875,7890,4130484,10152639,308829
5,59294,780442,7242,4138923,10056084,305128
6,59538,781545,7541,4145125,10080728,306669
7,60103,769836,7421,4168379,9942369,315224
8,88362,780490,7020,4852276,9169588,302455
9,89278,789921,7297,4575563,9731457,303551
10,60017,771137,7429,4091387,9883264,308657
11,59388,778957,7690,4094293,9911498,299669
12,58854,771038,7232,4086707,9887044,302115
13,59793,775057,8208,4098436,9865515,300777
14,58764,782311,7402,4087467,9885243,299267
15,88881,792915,7226,4579737,9717800,299708
16,57875,782049,7607,4073438,9855828,297044
17,58511,782080,7632,4062214,9856852,300030
18,58444,785600,7928,4063164,9877616,296228
19,57395,787949,7647,4076840,9830878,307239
20,57292,827239,8243,4081092,9866711,341280
21,91062,801935,7847,4586750,9734960,298236
22,59448,791304,7583,4253373,9837488,304086
23,59875,786685,7798,4059823,9881524,297168
