i,sstep,lambdastep,gammastep,wstep,loss
1,171928564,180326350,3158816558,111303834,368883
2,204581595,451390637,3361767478,150766537,373788
3,208550722,533362938,3478997807,138774137,358336
4,216272839,509174822,3361002019,129529404,355237
5,259022230,557583362,3504831099,118700846,359414
