i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,631426,3537003,35543,56142504,27375346,585346
2,491228,2611191,28833,14613905,15268099,534488
3,199393,2619450,28480,14024566,15469678,535749
4,201639,2654630,29117,13698137,15785178,1155188
5,145256,3147263,28285,13178004,16915035,521693
6,199063,2645824,27715,14111011,15141303,511976
7,203323,2651038,28341,13662114,15490917,523793
8,204957,3369724,32207,13471395,15621607,523440
9,146871,2616636,17356,12834016,16431193,552317
10,199128,2671703,17846,13970196,15113259,525807
11,210783,2731095,28991,13641886,15508342,531863
12,201038,3422620,29208,13490712,15662189,533534
13,145702,2619410,27928,13112451,16876805,528403
14,196412,2668578,27558,14021796,15198382,536227
15,213550,2715321,28974,13693246,15574394,548114
16,200111,3408849,29307,13559309,15673646,540269
17,149026,2577395,28830,12852800,16399027,538927
18,195265,2663493,28101,13923738,15208248,530746
19,209083,2694600,33652,13619138,15556965,527546
20,195462,3331889,29736,13489864,15753274,528102
21,144649,2623882,28523,13109934,16987317,539022
22,196278,2641211,27896,13867872,15254629,545356
23,206238,2710832,29405,13582581,15619790,533855
