i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,348735,2684190,22594,36403894,15343115,624404
2,2393962,2521050,27810,14570629,15020100,519552
3,204199,2508664,17287,14094457,13818116,1155052
4,145982,3075864,17633,13513698,14507682,538397
5,151039,2882550,16364,13415727,14538702,518151
6,186846,2465629,16504,14173569,13179464,508512
7,191586,2475472,15861,13934522,13466292,520515
8,201854,2509297,27742,13737381,13550325,505334
9,206903,2541137,17281,13746455,13669758,509202
10,199347,3131728,16472,13632229,13787282,533319
11,148884,3039974,16932,13007132,13895697,530566
12,183172,2465979,16042,14461068,13173375,521156
13,198106,2469305,15647,14004846,13250386,522859
14,196541,2518941,16195,13969211,13461636,536177
15,205920,2542499,28814,13685093,14071305,514781
16,203284,2561493,26426,13641102,13722516,1084342
17,147005,3066968,16710,13349114,14455359,535700
18,146832,2466697,16106,13312345,14976930,522562
19,195639,2484744,16233,14011503,13213630,530352
20,195650,2498316,16210,13823021,13431268,514178
21,204130,2544540,29676,13643991,13653646,512453
