i,sstep,lambdastep,gammastep,wstep,loss
1,643984384,225578874,14842213711,257948083,836740
2,3708472887,12785168763,17926604699,251480793,872554
3,3706340265,10470135579,14236240622,271029732,893362
4,3690247566,17685771693,16653836783,266571619,882967
5,3659224888,17497187923,16369192580,265175768,883794
6,3946494456,15250087541,15108948262,254271365,892453
7,3729593054,3836966455,15989869796,261769899,875894
8,3635952137,2870378642,15924625586,255843761,881766
