i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,531447,3596687,36479,34244033,20440902,726634
2,1467161,3590939,33838,20531171,20358563,677939
3,857022,4301395,34890,20671110,21071325,677645
4,228136,3531731,32251,21622194,19598114,681850
5,240250,3543647,33821,19825462,19899409,637133
6,253674,4384689,35641,19480273,20472801,674709
7,209008,4085434,34291,21960561,18836983,699508
8,236001,3590301,36810,20051357,19801677,681198
9,257417,3674953,38609,19712881,20480268,693012
10,250609,4214896,36095,19740874,21095394,686330
11,238403,3551452,33677,20912396,19741987,660550
12,245273,3574485,33165,19605135,20040545,651411
13,251622,4280006,34180,19692858,20915272,722955
14,227916,3509475,33174,20298669,19528663,662810
15,240790,3542144,33357,19749949,20942636,655519
16,258828,4334710,35255,19942037,20947887,673019
17,208129,4122544,33990,21157500,18965151,679630
