i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,92130,1194936,15832,30728403,11142015,359366
2,231518,1174853,10926,5574030,11552351,345661
3,75329,1173437,10227,5504661,10558515,348111
4,126914,1150240,10402,6316814,10148863,336270
5,74664,1157782,9400,5521885,10486136,802549
6,75291,1152412,9041,5469309,10164342,339121
7,75454,1149525,9546,5437146,10853923,329034
8,75904,1158457,10242,5418108,10263426,342800
9,127044,1163598,9414,6046669,10049189,337504
10,76286,1585219,10980,5435932,10490486,344705
11,74359,1140170,10129,5420009,10157219,332528
