i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,191967,125984,5864,2624407,29713,68972
2,39221,142956,6326,2558070,20488,64282
3,19074,132741,5628,3331217,19201,58994
4,21872,134982,6626,2425771,21846,71196
5,20114,150648,6398,2405604,18248,64936
6,22003,132303,6265,2492565,20841,68543
7,19140,139807,17856,2360550,23989,78771
8,21592,131353,5963,3761263,20741,63603
9,21995,141146,6882,2529847,20948,66903
10,21876,138892,6791,2568641,19652,70216
11,19284,150152,5507,2254739,17043,62972
12,19448,119693,6213,3222109,19175,58508
13,19481,130869,6284,2329976,18973,61229
14,19534,130049,5471,2461756,17326,62317
15,19236,129112,6088,2255038,17574,54812
16,19282,131931,6624,3881281,18712,67254
17,18987,132921,6847,2363676,18897,60889
18,19364,130543,6533,2390822,17948,64471
19,19271,131994,6941,2310765,17090,50773
20,19131,117747,6154,3174213,18818,59418
21,19423,129645,6289,2334088,19770,69199
22,19677,127337,6466,2357410,18476,63592
23,19379,131079,6898,2335118,16900,54693
24,19260,119625,5719,3833094,18988,57454
25,19106,130017,6458,2344070,19378,69000
26,19614,127965,5599,2368989,17241,65299
27,19383,132256,5980,2371207,17027,56940
28,19503,121488,6419,3161782,18142,54935
29,19136,126730,6376,2326429,18093,63353
30,19576,125329,6283,2347215,17310,68792
31,19180,129520,6250,2373799,16642,57333
32,19089,122051,5673,3808330,17897,57580
33,19066,126552,6078,2296923,18452,60386
34,19206,128576,5857,2347272,17607,72214
35,19056,131469,5824,2407364,17028,62495
36,18997,132909,5974,2299553,18607,59259
37,19432,122209,5731,3197172,18484,54299
38,19287,130162,6133,2326750,18352,58784
39,19580,127693,5525,2354123,17420,70878
40,19199,128012,7536,2263562,16642,58623
41,19348,123212,6204,3858724,18508,56138
42,19337,132408,6583,2364996,19281,61594
43,19609,128652,6321,2381100,17374,71719
44,19215,131464,6108,2301188,16755,55735
45,19287,120926,6009,3175858,22140,54378
46,19304,126912,7171,2328817,18129,60740
47,19559,125976,6094,2353438,17638,62267
48,19189,131549,6570,2307959,17203,55155
49,19194,121577,6010,3812929,18625,56768
50,19544,133224,6120,2330940,18550,61576
51,19543,124667,6355,2360990,17263,63978
52,19367,131060,5982,2339556,16986,59043
53,19180,131593,5406,3175343,18269,54232
54,19235,128213,6624,2304291,18960,62724
55,19247,132617,6947,2323459,17256,63672
56,19412,128992,6257,2368194,16755,58662
57,19289,122722,5506,3825545,19084,57572
58,19100,130773,5708,2324847,18721,64255
59,19157,134071,5802,2358731,17519,62526
60,19157,132008,5982,2408275,16640,68768
61,19204,128899,5264,3209241,17701,53514
62,19236,126247,6642,2296463,18798,60187
63,19917,127124,7067,2311284,17476,61356
64,19124,133614,6206,2398527,17134,58610
65,19481,127779,13327,2323232,19295,56084
66,19201,123262,6343,3487347,18393,58582
67,19317,127123,5480,2339083,19886,62031
68,19573,131291,6005,2356932,18513,61216
69,19135,130601,6394,2289578,17408,57565
70,19254,137664,5829,3162146,19401,56266
71,19644,129041,6159,2315119,18601,63393
72,19400,137118,6393,2345523,17714,64349
73,19233,130702,6304,2324091,16703,55796
74,19481,123302,5711,3864604,18586,57502
75,19151,132086,5733,2353799,18887,60585
76,19278,128455,5802,2367190,17997,62613
77,19212,134858,6690,2358776,16901,61864
78,19232,123391,5259,3169189,18561,55696
79,19511,128622,5923,2314353,18547,66657
80,19627,126283,7208,2328138,17317,61641
81,19267,135163,6414,2338671,16931,58401
82,19331,125345,6059,3838886,18618,58929
83,19575,129442,6149,2353064,18442,61075
84,19302,126342,6350,2367046,17743,63257
85,18913,133442,6308,2399579,17100,65206
86,19119,128119,5958,3230416,18144,54762
87,19173,129069,6381,2303929,18312,59039
88,19293,129262,6260,2333028,17479,60160
89,19206,133976,6341,2376273,17031,66526
90,18896,128249,5339,3829653,18256,54832
91,19381,128356,5660,2315928,18646,62781
92,19204,130329,5832,2355568,17344,62924
93,19211,132982,6211,2377923,20242,63954
94,19254,130555,5644,2311607,18242,63476
95,19262,124258,6224,3161396,18788,55943
96,19258,126652,6097,2308137,19453,60634
97,19209,129092,6082,2350750,17127,64078
98,19044,129080,6104,2302237,16686,58080
99,19137,132861,5565,3812090,18800,61335
100,19422,132297,6594,2329154,18399,60115
