i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,121179,254212,9106,6630959,19098,72959
2,55345,209511,8090,11521849,18227,70027
3,30091,194169,9318,6175206,17466,71406
4,55664,197218,8418,8787978,17395,67975
5,61439,186788,9642,5811449,17771,68805
6,27088,202211,8129,6172570,16520,69184
7,27045,2487202,7976,6253557,16574,68348
8,27135,179674,7086,8295596,16115,66425
9,26886,188530,7552,8686271,16369,67488
10,26892,191552,8795,5958087,15887,65986
11,26664,184146,8999,8227648,16705,67311
12,26991,199916,8419,5819506,16251,70205
