i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,17643,46551,2732,485853,13273,71736
2,15142,64091,2557,583851,11553,44253
3,17258,45960,2723,557799,11391,49260
4,18422,52388,2417,552630,10736,35487
5,7104,49181,2381,472661,11087,35482
6,17481,67222,2726,523132,11759,46099
7,7059,48015,2246,495317,10967,46760
8,7404,49798,12530,519309,28495,47129
9,6864,50774,4662,570604,10959,48398
10,7484,52134,3894,784878,11884,46961
11,8024,50880,3380,629232,11367,47861
12,7247,52740,2280,597216,11087,48494
