i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,74243,49559443,46791,53000491,62036394995,67164404
2,462251,156576218,51447,53452459,59181073661,85952954
3,96979,159730129,59668,55566579,59045494421,62012394
4,74894,142683612,41653,59213937,60993569137,2670228
5,264577,78878639,72301,74688967,59773626402,199028384
6,72983,38145810,36357,56913731,60358605400,85980014
7,92927,145092862,58892,50553300,60341221969,40674121
8,59088,172936955,40103,59983847,60285074630,74861816
9,91531,160975847,40926,57140376,60542828614,3161805
